Name,Age,Title,Company,Category
Ruiwan Xu,29,Founder,CareerTu,Marketing & Advertising
Jon Youshaei,29,Product Marketing Manager,Instagram,Marketing & Advertising
Erik Zamudio,28,Cofounder,Fooji,Marketing & Advertising
Tiffany Zhong,23,Cofounder,Zebra Intelligence,Marketing & Advertising
Nana Kwame Adjei-Brenyah,28,Author,,Media
Max Bearak,29,Nairobi Bureau Chief,The Washington Post,Media
Cyrus Beschloss,23,Founder,College Reaction,Media
Elizabeth Bruenig,29,Opinion Columnist,The Washington Post,Media
Joe Bruno,27,Reporter,WSOC-TV,Media
Adam Butterfield,29,Senior Programming Producer,Snap,Media
Bonnie Cao,29,Senior Manager of Business Development,CNN,Media
Nour Chamoun,28,Cofounder,Scopio,Media
Jose Del Real,29,National Correspondent,The New York Times,Media
Gina Gutierrez,29,Cofounders,Dipsea,Media
Faye Keegan,29,Cofounders,Dipsea,Media
Taylor Dunn,28,Producer,ABC News,Media
Sara Fischer,29,Media Reporter,Axios,Media
Kevin Guo,28,Cofounders,Hive,Media
Dmitriy Karpman,29,Cofounders,Hive,Media
Antonia Hylton,26,Correspondent,Vice Media,Media
Emily Kassie,27,Director of Visual Projects,The Marshall Project,Media
Mackenzi Lee,28,Author,,Media
Aaron Lemke,29,Cofounder,Wave,Media
Alexi McCammond,26,National Political Reporter,Axios,Media
Tamer Morsy,29,Founder,Spotlight Media Labs,Media
Ernest Owens,28,Writer at Large,Philadelphia Magazine,Media
Deanna Pan,29,Reporter,The Boston Globe,Media
Lindsay Peoples Wagner,29,Editor in Chief,Teen Vogue,Media
Daniella Pierson,24,Founder,The Newsette,Media
Elaina Plott,26,White House Correspondent,The Atlantic,Media
Ben Proudfoot,29,Founder,Breakwater Studios,Media
Snigdha Sur,29,Founder,The Juggernaut,Media
Catherine Taibi,28,Head of Social and Audience Development of QuickTake,Bloomberg L.P.,Media
Jacie deHoop,27,Ellen Hyslop,27;,Media
Lizz Warner,29,"Director of Editorial Video of ""Bring Me!""",BuzzFeed,Media
Jon Bellion,29,Musician - Pop,,Music
Nija Charles,22,Songwriter,,Music
Chloe Bailey,21,Musicians,Chloe x Halle,Music
Halle Bailey,19,Musicians,Chloe x Halle,Music
Glenne Christiaansen,29,Artist Relations,Apple Music,Music
Luke Combs,29,SHARE THIS,,Music
DaBaby,28,SHARE THIS,,Music
Edgar Esteves,28,Director,,Music
Simon Gebrelul,28,Founder,Isla Management,Music
Joseph Harris,29,SHARE THIS,,Music
Illenium,29,Musician - Electronic,,Music
Zach Kardisch,25,Manager,Maverick,Music
King Princess,21,Musician - Pop,,Music
Gabz Landman,29,Vice President,Warner Records,Music
Lauv,25,Musician - Pop,Lauv,Music
Lil Nas X,20,SHARE THIS,,Music
Maluma,25,Musician,,Music
Adam Richman,29,Cofounders,Medium Rare,Music
Joe Silberzweig,29,Cofounders,Medium Rare,Music
Megan Thee Stallion,24,SHARE THIS,,Music
Normani,23,Musician - Pop,,Music
Finneas O'Connell,22,Musician - Pop,,Music
Carly Pearce,29,Musician - Country,,Music
Harry Roberts,29,Attorney,Roberts Leibowitz & Hafitz,Music
Maggie Rogers,25,SHARE THIS,,Music
Brandon Silverstein,28,Founder,S10 Entertainment,Music
Teyana Taylor,29,Musician - R&B,,Music
Sarah Tehrani,28,Agent,WME,Music
The Creator,28,SHARE THIS,,Music
Summer Walker,23,Musician - R&B,,Music
Tierra Whack,24,Musician - Hip-Hop,Tierra Whack,Music
Jay Barton,29,Founder,ASRV Sportswear,Retail & Ecommerce
Bunny Ghatrora,25,Cofounders,Blume,Retail & Ecommerce
Taran Ghatrora,27,Cofounders,Blume,Retail & Ecommerce
Jeremy Cai,24,Founder,Italic,Retail & Ecommerce
Ahmed Beshry,26,Lindon Gao,28;,Retail & Ecommerce
Minali Chatani,28,Cofounder,Wild One,Retail & Ecommerce
Joey Petracca,28,Cofounders,Chicory,Retail & Ecommerce
Yuni Sameshima,29,Cofounders,Chicory,Retail & Ecommerce
Jessie Zeng,27,Cofounders,Choosy,Retail & Ecommerce
Mo Zhou,27,Cofounders,Choosy,Retail & Ecommerce
Kimberly Lewis,28,Cofounders,CurlMix,Retail & Ecommerce
Timothy Lewis,29,Cofounders,CurlMix,Retail & Ecommerce
Patty Delgado,28,Founder,Hija de tu Madre,Retail & Ecommerce
Erin Robert Frey,26,Leif Frey,28;,Retail & Ecommerce
Zachary Gordan,29,Cofounder,DIFF Eyewear,Retail & Ecommerce
Lauren Haber Jonas,29,Founder,Part & Parcel,Retail & Ecommerce
Jordan Jones,29,Founder,Packed Party,Retail & Ecommerce
Daniel Kane,28,Founder,The Ridge,Retail & Ecommerce
Saoud Khalifah,29,Founder,Fakespot,Retail & Ecommerce
Allison Klein,29,Founder,Rose & Rex,Retail & Ecommerce
Allison Lee,29,Founder,Hemster,Retail & Ecommerce
Noah Raf,23,Peiman Raf,25;,Retail & Ecommerce
Saba Mohebpour,29,Founder,Spocket,Retail & Ecommerce
Alex O'Dell,29,Cofounder,Floyd,Retail & Ecommerce
Michael Patton,29,Founder,Fetch Package,Retail & Ecommerce
Jaclyn Fu,29,Cofounders,Pepper,Retail & Ecommerce
Lia Winograd,29,Cofounders,Pepper,Retail & Ecommerce
Fiona Lee,27,Cofounders,Pod Foods,Retail & Ecommerce
Larissa Russell,28,Cofounders,Pod Foods,Retail & Ecommerce
Robert Roizen,29,Cofounder,Feedonomics,Retail & Ecommerce
Rooshy Roy,29,Cofounder,aavrani,Retail & Ecommerce
Ikey Bensimhon,29,Cofounders,Sacatelle,Retail & Ecommerce
Isaac Schwerd,29,Cofounders,Sacatelle,Retail & Ecommerce
Olivia Landau,28,Cofounders,The Clear Cut,Retail & Ecommerce
Kyle Simon,29,Cofounders,The Clear Cut,Retail & Ecommerce
Bridget Vuong,29,Cofounder,Fuse Inventory,Retail & Ecommerce
Rachel Zietz,19,Founder,Gladiator Lacrosse,Retail & Ecommerce
Daniel Almeida,28,Ph.D. Candidate,Douglas Mental Health University Institute,Science
Roxanne Beltran,28,Postdoctoral Researcher,"University of California, Santa Cruz",Science
Esti Blanco-Elorrieta,29,Ph.D. candidate,New York University,Science
Birgitt Boschitsch,28,Cofounder,spotLESS Materials,Science
Jason Chen,29,Cofounder,Verge Genomics,Science
Stefano Daniele,29,Ph.D. Candidate,Yale School of Medicine,Science
Arturo Elizondo,27,Cofounder,Clara Foods,Science
Kyle Flanagan,29,Founder,Prime Lightworks,Science
Alexander Fotsch,29,Vice President,Locus Agricultural Solutions,Science
Kenneth Harris,27,Senior Satellite Engineer,NASA,Science
Ashley Kalinauskas,29,Founder,Torigen Pharmaceuticals,Science
Dakshita Khurana,29,Assistant Professor,University of Illinois at Urbana-Champaign,Science
Ahmed Kord,29,Postdoctoral Researcher,Columbia University,Science
Rebecca Krauthamer,28,Cofounder,Quantum Thought,Science
Siddharth Krishnan,28,Postdoctoral Researcher,Massachusetts Institute of Technology,Science
Joe Laurienti,29,Founder,Ursa Major,Science
Sharon Li,29,Postdoctoral Researcher,Stanford University,Science
Ann Lin,23,Ph.D. Candidate,Stanford University,Science
Fadji Zaouna Maina,28,Postdoctoral Researcher,Lawrence Berkeley National Laboratory,Science
Lumka Msibi,29,Cofounder,AstroFarm Technologies,Science
Emma Pierson,28,Ph.D. Candidate,Stanford University,Science
Derek Platt,26,Ph.D. Candidate,Washington University in St. Louis,Science
Jessica Pointing,24,Ph.D. Candidate,Stanford University,Science
Ivan Ravlich,29,Founder,Hypernet Labs,Science
Joaquin Resasco,29,Postdoctoral Researcher,"University of California, Santa Barbara",Science
Ryan St. Pierre,29,Postdoctoral researcher,Carnegie Mellon University,Science
Brian Sweis,29,MD/PhD Candidate,University of Minnesota,Science
Paige Brown,21,John Dean,22;,Science
Tyler Bernstein,21,Cofounders,Zeno Power Systems,Science
Jonathan Segal,22,Cofounders,Zeno Power Systems,Science
Harrison Broadhurst,27,Cofounders,BatBnB,Social Entrepreneurs
Christopher Rannefors,28,Cofounders,BatBnB,Social Entrepreneurs
Laura Colagrande,29,Cofounders,Chippin,Social Entrepreneurs
Haley Russell,29,Cofounders,Chippin,Social Entrepreneurs
Claire Coder,22,Founder,Aunt Flow,Social Entrepreneurs
Lucas Mason-Brown,28,Cofounders,Data for Black Lives,Social Entrepreneurs
Yeshimabeit Milner,29,Cofounders,Data for Black Lives,Social Entrepreneurs
Henry Elkus,24,Founder,Helena,Social Entrepreneurs
Derrick Emsley,29,Cofounder,tentree,Social Entrepreneurs
Wemimo Abbey,27,Cofounders,Esusu Financial,Social Entrepreneurs
Samir Goel,25,Cofounders,Esusu Financial,Social Entrepreneurs
Alwar Pillai,29,Cofounders,Fable Tech Labs,Social Entrepreneurs
Abid Virani,29,Cofounders,Fable Tech Labs,Social Entrepreneurs
Zack Braun,25,Cofounders,FireHUD,Social Entrepreneurs
Tyler Sisk,24,Cofounders,FireHUD,Social Entrepreneurs
Josuel Plasencia,24,Cofounders,Forefront,Social Entrepreneurs
Yulkendy Valdez,24,Cofounders,Forefront,Social Entrepreneurs
Alyson Friedensohn,29,Cofounder,Modern Health,Social Entrepreneurs
David Helene,29,Founder,Edquity,Social Entrepreneurs
Laura Hertz,29,Cofounder,Gifts for Good,Social Entrepreneurs
Winnie Karanja,28,Founder,Maydm,Social Entrepreneurs
Samir Lakhani,27,Founder,Eco-Soap Bank,Social Entrepreneurs
Bryan Manning,29,Cofounder,Two Blind Brothers,Social Entrepreneurs
Tiffany Pang,29,Cofounder,Outreach Grid,Social Entrepreneurs
Shadi Bakour,28,Cofounders,Pathwater,Social Entrepreneurs
Amer Orabi,28,Cofounders,Pathwater,Social Entrepreneurs
Luc Dang,26,Cofounders,Phood,Social Entrepreneurs
Nicholas Kruczek,29,Cofounders,Phood,Social Entrepreneurs
Abhi Ramesh,27,Founder,Misfits Market,Social Entrepreneurs
Steven Ford,29,Cofounders,Sand Cloud,Social Entrepreneurs
Brandon Leibel,29,Cofounders,Sand Cloud,Social Entrepreneurs
Danya Sherman,22,Founder,KnoNap,Social Entrepreneurs
Lauren Singer,28,Founder,Package Free,Social Entrepreneurs
Ryan Smith,29,Founder,Recyclops,Social Entrepreneurs
David Sudolsky,29,Founder,Boldr,Social Entrepreneurs
Joe Teplow,28,Founder,Good Today,Social Entrepreneurs
Nicole Tinson,29,Founder,HBCU 20x20,Social Entrepreneurs
Taylor Savage,28,Cofounders,With Company,Social Entrepreneurs
Kevin Song,29,Cofounders,With Company,Social Entrepreneurs
Stephanie Young,27,Cofounder,Riva,Social Entrepreneurs
Ryan Bishara,29,VP of Business and Data Strategy,Los Angeles Football Club,Sports
Julie Blanc,29,Director of Corporate Development,Drone Racing League,Sports
Nathan Chen,20,Figure Skater,Team USA,Sports
Julie Ertz,27,Midfielder,Chicago Red Stars,Sports
Paul George,29,Athlete,NBA,Sports
Ian Hillman,29,VP of Strategy,Harris Blitzer Sports & Entertainment,Sports
Jason Holder,28,Cricketer,West Indies National Team,Sports
Umama Kibria,28,Founder,SweatPack,Sports
Patrick Mahomes,24,Athlete,NFL,Sports
Carissa Moore,27,Surfer,Team USA,Sports
Katherine Nye,20,Weightlifter,Team USA,Sports
Alex Pietrangelo,29,Defenseman,St. Louis Blues,Sports
Christian Pulisic,21,Midfielder,Chelsea FC,Sports
Jameson Rader,26,Founder,CUE Audio,Sports
Adam Richelieu,29,Salary Cap Manager,NFL Players Association,Sports
Brianna Rollins-McNeal,28,Hurdler,Team USA,Sports
Jessica Romanelli David,28,Director of Marketing,SeventySix Capital,Sports
Kerry Scalora,27,Director of Global Partnerships,UFC,Sports
Tom Schaar,20,Skateboarder,Team USA,Sports
Melissa Schiller,28,Director of Community Relations,NFL,Sports
Scott Sherman,28,Attorney,Winston & Strawn,Sports
Brandon Sosna,27,Chief Revenue Officer,University of Cincinnati Athletics,Sports
Taylor Stern,27,Content Strategist,Dallas Cowboys,Sports
Breanna Stewart,25,Forward,Seattle Storm,Sports
Elias Tanner,29,Executive,OBB Media,Sports
Nick Thimm,28,SHARE THIS,,Sports
Klay Thompson,29,Athlete,NBA,Sports
Bobby Wagner,29,Athlete,NFL,Sports
Christian Yelich,28,Outfielder,Milwaukee Brewers,Sports
Croom Beatty,29,Principal,Menlo Ventures,Venture Capital
Konstantine Buhler,27,Principal,Meritech Capital,Venture Capital
Grace Chou,29,Vice President,Felicis Ventures,Venture Capital
Justine Moore,25,Venture Investors,CRV,Venture Capital
Olivia Moore,25,Venture Investors,CRV,Venture Capital
Natalie Dillon,28,Senior Associate,Maveron,Venture Capital
Catharine Dockery,27,Founding Partner,Vice Ventures,Venture Capital
Julie Effron,27,Partner,Elephant,Venture Capital
Ash Egan,28,Partner,Accomplice VC,Venture Capital
Yida Gao,29,General Partner,Struck Capital,Venture Capital
Rayfe Gaspar-Asaoka,29,Principal,Canaan Partners,Venture Capital
Amanda Groves,27,Partner,PLUS Capital,Venture Capital
Tess Hatch,26,Investor,Bessemer Venture Partners,Venture Capital
Alex Immerman,29,Partner,Andreessen Horowitz,Venture Capital
Jared Jacobs,29,Vice President,CAVU Ventures,Venture Capital
Rebecca Liu-Doyle,27,Senior Associate,Insight Partners,Venture Capital
Henry McNamara,29,Partner,Great Oaks Venture Capital,Venture Capital
Brian Moon,29,Senior Associate,Norwest Venture Partners,Venture Capital
Ivan Alo,29,Cofounders,New Age Capital,Venture Capital
LaDante McMillon,29,Cofounders,New Age Capital,Venture Capital
Lainy Painter,27,Principal,Craft Ventures,Venture Capital
Avery Rosin,28,Principal,Lead Edge Capital,Venture Capital
Julia Schottenstein,27,Principal,NEA,Venture Capital
Jason Shuman,28,Principal,Primary Venture Partners,Venture Capital
Jordan Fudge,27,Cofounders,Sinai Ventures,Venture Capital
Eric Reiner,28,Cofounders,Sinai Ventures,Venture Capital
Sam Smith-Eppsteiner,29,Partner,Innovation Endeavors,Venture Capital
Chloe Steinberg,28,Principal,Equinox Ventures,Venture Capital
Amy Sun,29,Partner,Sequoia,Venture Capital
Vinay Trivedi,29,VP,General Atlantic,Venture Capital
Shawn Xu,29,Senior Associate,Floodgate,Venture Capital
Kevin Zhang,27,Principal,Bain Capital Ventures,Venture Capital
