Name,Age,Title,Company,Category
"Cesar Toirac","29","DIRECTOR OF MARKETING SERVICES","WARNER MUSIC GROUP LATIN AMERICA","Music"
"Kali Uchis","29","MUSICIAN","","Music"
"Armani White","29","MUSICIAN","","Music"
"Dylan Mulvaney","26","CREATOR","","Social Media"
"Alan Chikin Chow","27","CREATOR","","Social Media"
"Molly Burke","29","CREATOR","","Social Media"
"Tim Lupo, Lukas Schmit","24, 25","COFOUNDERS","DEEPTUNE","Social Media"
"Drew Desbordes (Druski)","29","CREATOR","","Social Media"
"Alexandra Doten","27","FOUNDER","ASTRO ALEXANDRA","Social Media"
"Wells Douraghy","24","FOUNDER","JULY","Social Media"
"Alix Earle","23","CREATOR","","Social Media"
"Reed Fernandez","28","STRATEGIC PARTNER MANAGER","TOP CREATORS, YOUTUBE","Social Media"
"Ashton Cofer, Teddy Solomon","21, 21","COFOUNDERS","FIZZ","Social Media"
"Taylor Cassidy","20","CREATOR","","Social Media"
"Harry Gestetner, Simon Pompan","23, 24","COFOUNDERS","FANFIX","Social Media"
"Victoria Garrick Browne","26","CREATOR","THE HIDDEN OPPONENT","Social Media"
"Mara Gruen","27","INFLUENCER MARKETING MANAGER","AMAZON STUDIOS AND PRIME VIDEO","Social Media"
"Steven He","26","CREATOR","","Social Media"
"Serena Kerrigan","29","CREATOR","","Social Media"
"Monet McMichael","23","CREATOR","","Social Media"
"Mikayla Nogueira","25","CREATOR","","Social Media"
"Drea Okeke","28","CREATOR","","Social Media"
"Chris Olsen","25","CREATOR","","Social Media"
"Katie Joseff","28","NORTH AMERICAN POLICY LEAD FOR INTEGRITY & AUTHENTICITY","TIKTOK","Social Media"
"Sophie Wiener","27","DIGITAL MEDIA AGENT","CREATIVE ARTISTS AGENCY","Social Media"
"Margarita Oreta","27","PRODUCT MANAGER","X","Social Media"
"Chanel Robinson","29","CREATOR PARTNERSHIPS MANAGER","SPOTIFY","Social Media"
"Jake Shane","24","CREATOR","","Social Media"
"Lucy Shen","29","CREATOR PROGRAMS MANAGER","PATREON","Social Media"
"Jack Byrne, Trent Simonian","22, 22","COFOUNDERS","SIDETALK","Social Media"
"Vitalii Dodonov, John Hu","27, 28","COFOUNDERS","STAN","Social Media"
"Kirby van Erkel","28","DIGITAL TALENT AGENT","UNITED TALENT AGENCY","Social Media"
"Hannah Williams","26","CREATOR","","Social Media"
"Mark Ang","28","COFOUNDER","GOBOLT","Manufacturing & Industry"
"Yan Duan","29","COFOUNDER","COVARIANT","Manufacturing & Industry"
"Steven Jepeal, Samuel McAlpine","29, 29","COFOUNDERS","ALLIUM ENGINEERING","Manufacturing & Industry"
"Ferhat Babacan, Selinay Parlak","24, 25","COFOUNDERS","BLUEDOT","Manufacturing & Industry"
"Joshua Church","29","COFOUNDER","EDGE THEORY LABS","Manufacturing & Industry"
"Valentina Gomez","25","COFOUNDER","WEREWOOL","Manufacturing & Industry"
"Max Liben, Eric Maciolek, Jason Sylvestre","27, 27, 27","COFOUNDERS","H3X","Manufacturing & Industry"
"Julian Davis, Rostam Reifschneider","24, 24","COFOUNDERS","HYDROVA","Manufacturing & Industry"
"Dmitriy Ivanchuk","26","COFOUNDER","HEYPROS","Manufacturing & Industry"
"Atissa Ladjevardian","29","CHIEF OF STAFF","EXTERNAL AND GOVERNMENT AFFAIRS, CHIPS FOR AMERICA","Manufacturing & Industry"
"Oluseun Taiwo","28","COFOUNDER","SOLIDEON","Manufacturing & Industry"
"Ethan Thornton","20","FOUNDER","MACH INDUSTRIES","Manufacturing & Industry"
"Justin Lu","29","COFOUNDER","TRUCKPEDIA","Manufacturing & Industry"
"Scott Massey","28","COFOUNDER","ANU","Manufacturing & Industry"
"Idicula Mathew","28","COFOUNDER","HERA HEALTH SOLUTIONS","Manufacturing & Industry"
"Katherine Mizrahi Rodriguez","28","COFOUNDER","OSMOSES","Manufacturing & Industry"
"Melanie Montierth","29","COFOUNDER","IRON ABODE","Manufacturing & Industry"
"Dillon Baxter, Maxime Blandin","26, 29","COFOUNDERS","PLANTSWITCH","Manufacturing & Industry"
"Louis-Philippe Pleau","29","COFOUNDER","LUMIR LASERS","Manufacturing & Industry"
"Gregg Ratanaphanyarat","29","COFOUNDER","VIABOT","Manufacturing & Industry"
"Karen Baert, Tristan Gilbert","29, 25","COFOUNDERS","AMMOBIA","Manufacturing & Industry"
"Emily Molstad, Caleb Ralphs","26, 25","COFOUNDERS","VALIS INSIGHTS","Manufacturing & Industry"
"Adi Bathla, Rashmi Sinha","29, 27","COFOUNDERS","REVV","Manufacturing & Industry"
"Neal Sarraf","29","COFOUNDER","FIRST RESONANCE","Manufacturing & Industry"
"Jordan Black, Benjamin Shanahan","28, 28","COFOUNDERS","SENRA SYSTEMS","Manufacturing & Industry"
"Kevin Goldberg, Adam Matyja","29, 29","COFOUNDERS","SOILFLO","Manufacturing & Industry"
"Alex Totterman","29","FOUNDER","COVE","Manufacturing & Industry"
"Gabriel Lima, Igor Marinelli, Leonardo Vieira","27, 26, 28","COFOUNDERS","TRACTIAN","Manufacturing & Industry"
"Roya Amini-Naieni, Maximilian Schommer","24, 27","COFOUNDERS","TRILOBIO","Manufacturing & Industry"
"Diwakar Ganesan, Riley Noland","25, 26","COFOUNDERS","TUMEKE","Manufacturing & Industry"
"Rajia Abdelaziz, Ray Hamilton","29, 29","COFOUNDERS","INVISAWEAR","Social Impact"
"Megha Agarwal","27","COFOUNDER","THE BRIDGE PROJECT","Social Impact"
"Saad Amer","29","FOUNDER","JUSTICE ENVIRONMENT","Social Impact"
"Olivia Bowser","29","FOUNDER","LIBERATE","Social Impact"
"Sonia Nigam, Amar Shah","28, 28","COFOUNDERS","CHANGE","Social Impact"
"Austin Boral, Madeleine Smith","29, 29","COFOUNDERS","CIVIC ROUNDTABLE","Social Impact"
"Monika Dharia","26","FOUNDER","GREENGEAR SUPPLY","Social Impact"
"Josh Fields","25","COFOUNDER","THE NEXT STEP PROGRAMS","Social Impact"
"Wawa Gatheru","25","FOUNDER","BLACK GIRL ENVIRONMENTALIST","Social Impact"
"Maxwell Steitz, Franziska Trautmann","26, 26","COFOUNDERS","GLASS HALF FULL","Social Impact"
"Gabrielle Bourret-Sicotte","29","COFOUNDER","GREENR TECHNOLOGIES","Social Impact"
"Thor Retzlaff, Brophy Tyree, Taylor Zehren","27, 28, 29","COFOUNDERS","WASTED* PBC","Social Impact"
"Brian Jenkins","29","EXECUTIVE DIRECTOR","ARMED SERVICES ARTS PARTNERSHIP","Social Impact"
"Kavya Krishna","29","CEO","SOCIETY OF WOMEN CODERS","Social Impact"
"Devishi Jha, Jianna Liu","20, 22","COFOUNDERS","LEAFPRESS","Social Impact"
"Sydney Montgomery","29","FOUNDER","BARRIER BREAKERS","Social Impact"
"Colin Page McGinnis","29","CEO","SPROUTFIVE","Social Impact"
"Nathaniel Banks, Yidian Liu","29, 28","COFOUNDERS","POLYGONE SYSTEMS","Social Impact"
"Jason Hawkins, Anastasia Kiku","28, 25","COFOUNDERS","REUSABLES.COM","Social Impact"
"Esteban Sanchez","29","COFOUNDER","COMMUTIFI","Social Impact"
"Michael Chime, Dylan Gleicher, Neal Soni","25, 25, 23","COFOUNDERS","PREPARED","Social Impact"
"Aadith Moorthy","27","FOUNDER","BOOMITRA","Social Impact"
"Mariella Satow","19","FOUNDER","SIGNUP CAPTIONS","Social Impact"
"Caroline Spears","29","FOUNDER","CLIMATE CABINET","Social Impact"
"Vikram Sreedhar","28","COFOUNDER","SHIMMER","Social Impact"
"Tomer Bitton, Aaron Kleinert, Kyle Lansing","27, 26, 25","COFOUNDERS","STRAWFISH","Social Impact"
"Chee Hau Teoh","28","COFOUNDER","NFINITE NANOTECH","Social Impact"
"Alexis Vertefeuille","27","FOUNDER","SINISTAR","Social Impact"
"Hodges Markwalter, Jack Markwalter","27, 29","COFOUNDERS","VIVA FINANCE","Social Impact"
"Vivek Vyas","29","COFOUNDER","INTUITIVE AI","Social Impact"
"Brandon Arvanaghi, Bryce Crawford","29, 29","COFOUNDERS","MEOW","Finance"
"Carter Frazee","29","PRINCIPAL","KKR","Finance"
"Temilayo Butler","28","VICE PRESIDENT","HARBOURVIEW EQUITY PARTNERS","Finance"
"Michael Dunn Goekjian","29","PRINCIPAL","FINANCIAL INSTITUTIONS GROUP, APOLLO GLOBAL MANAGEMENT","Finance"
"Megha Gupta","29","VICE PRESIDENT","WORLDQUANT","Finance"
"Samina Hydery Burke","29","INVESTOR IN RESIDENCE","ALPINE INVESTORS","Finance"
"Marc Baghadjian, Nikolas Ioannou","24, 20","COFOUNDERS","HYPERCARD","Finance"
"Eric Chen, Albert Chon","25, 26","COFOUNDERS","INJECTIVE LABS","Finance"
"Will Jarvis","29","COFOUNDER","VALUEBASE","Finance"
"Zoia Kozakov Sanders","28","VICE PRESIDENT","JP MORGAN CHASE","Finance"
"Kennedy Ekezie","25","FOUNDER","KIPPA","Finance"
"Aya Kantorovich","29","COFOUNDER","FRACTAL","Finance"
"Aleks Larsen","29","GENERAL PARTNER","BLOCKCHAIN CAPITAL","Finance"
"Dariya Khojasteh, Brandon Kumar","24, 29","COFOUNDERS","LAYER3","Finance"
"Austin Green, Shreyas Hariharan","29, 28","COFOUNDERS","LLAMA","Finance"
"Nina Meyers","26","GROWTH EQUITY INVESTOR","GOLDMAN SACHS","Finance"
"Brandon Mintz","29","FOUNDER","BITCOIN DEPOT","Finance"
"Saheedat Onifade","29","INVESTMENT STRATEGIST","CHURCHILL ASSET MANAGEMENT","Finance"
"Will Papper","27","COFOUNDER","SYNDICATE","Finance"
"Komal Sankla","28","PRINCIPAL","BLACKSTONE","Finance"
"Shohini Kundu","28","ASSISTANT PROFESSOR","UNIVERSITY OF CALIFORNIA, LOS ANGELES","Finance"
"Nina Lozinski","28","HEAD OF AI AND MACHINE LEARNING INVESTMENT STRATEGY","BRIDGEWATER ASSOCIATES","Finance"
"James Schuler","29","COFOUNDER","KAFENE","Finance"
"Jeff Feng, Jayendra Jog","27, 27","COFOUNDERS","SEI LABS","Finance"
"Nico Simko","29","COFOUNDER","CLAIR","Finance"
"Nikki Stokes-Thompson","28","CHIEF OF STAFF","ARIEL ALTERNATIVES","Finance"
"Matthew Swain","29","GLOBAL CEO","TRIAGO","Finance"
"Reed Switzer","23","FOUNDER","HOPSCOTCH","Finance"
"David Szmigielski","29","DIRECTOR","SUSTAINABLE FINANCE AND ADVISORY, WELLS FARGO","Finance"
"Kenneth O'Friel, Dominika Stobiecka","29, 28","COFOUNDERS","TOKU","Finance"
"Alana Goyal","27","FOUNDER","BASECASE CAPITAL","Venture Capital"
"Vivien Ho","29","PARTNER","PEAR VC","Venture Capital"
"Sesana Allen","27","ASSOCIATE INVESTOR","SMASH CAPITAL","Venture Capital"
"Brett Calhoun","28","GENERAL PARTNER","REDBUD VC","Venture Capital"
"Adarsh Bhatt, David Ongchoco","27, 27","COFOUNDERS","COMMA CAPITAL","Venture Capital"
"Paul De Sadeleer","29","INVESTOR","A* CAPITAL","Venture Capital"
"Anna Doherty","29","PARTNER","G9 VENTURES","Venture Capital"
"Evan Fisher","28","FOUNDER","PORTAL VENTURES","Venture Capital"
"Samuel Garcia","29","PARTNER","AMPLO","Venture Capital"
"Evan Hahn","28","PRINCIPAL","INSIGHT PARTNERS","Venture Capital"
"Grace Isford","27","PARTNER","LUX CAPITAL","Venture Capital"
"Brandon Greer","29","DIRECTOR OF CORPORATE DEVELOPMENT","HUBSPOT","Venture Capital"
"Sakib Jamal","26","VICE PRESIDENT","CROSSBEAM VENTURE PARTNERS","Venture Capital"
"Zabreen Khan","27","PARTNER","PHENOMENAL VENTURES","Venture Capital"
"Geri Kirilova","29","MANAGING PARTNER","LACONIA","Venture Capital"
"David Kwon","25","PARTNER","ABSTRACT VENTURES","Venture Capital"
"Jackson Block, Tiana Tukes","28, 28","COFOUNDERS","LGBT+ VC","Venture Capital"
"Jack Lipstone","22","PARTNER","CHAPTER ONE","Venture Capital"
"Lisa Liu","28","PRINCIPAL","SIGNALFIRE","Venture Capital"
"Sam Peurifoy","29","FOUNDING PARTNER","HIVEMIND CAPITAL","Venture Capital"
"Maria Gutierrez PeÃ±aloza, Ana Carolina Mexia Ponce","28, 28","COFOUNDERS","NIDO VENTURES","Venture Capital"
"Alessio Fanelli","29","PARTNER","DECIBEL VC","Venture Capital"
"Sophie Purdom","29","FOUNDER","PLANETEER CAPITAL","Venture Capital"
"Karthik Ramakrishnan","29","PARTNER","IVP","Venture Capital"
"Sruthi Ramaswami","28","PRINCIPAL","ICONIQ GROWTH","Venture Capital"
"Megan Ruan","28","COFOUNDER","GOLD HOUSE VENTURES","Venture Capital"
"Jahanvi Sardana","27","PARTNER","INDEX VENTURES","Venture Capital"
"Sai Senthilkumar","28","PARTNER","REDPOINT","Venture Capital"
"Alexandra Sukin","26","SENIOR ASSOCIATE","BESSEMER VENTURE PARTNERS","Venture Capital"
"Devan Malhotra, Rohan Pujara","29, 23","COFOUNDERS","VALHALLA VENTURES","Venture Capital"
"Joshua Belinsky","28","COFOUNDER","SLATE MILK","Food & Drink"
"Camari Mick","29","EXECUTIVE PASTRY CHEF","THE MUSKET ROOM","Food & Drink"
"Adam Ahmad","29","FOUNDER","KEA.AI","Food & Drink"
"Bobby Bitton","29","COFOUNDER","O POSITIV","Food & Drink"
"Ricky Cassini","28","COFOUNDER","MICHROMA","Food & Drink"
"Gavin Coulson","25","FOUNDING PARTNER","TERPSI CAPITAL","Food & Drink"
"Ameen Fadel","24","COFOUNDER","CEDAR VALLEY","Food & Drink"
"Morgan Lerner, Anne Slabotsky","27, 26","COFOUNDERS","GONANAS","Food & Drink"
"Keith Lee","27","CREATOR","","Food & Drink"
"Zoey Li","29","COFOUNDER","YUMI ORGANICS","Food & Drink"
"Tyler Williams","29","CEO","ASI FOOD SAFETY","Food & Drink"
"Zaeem Shahid","28","COFOUNDER","SNACKMAGIC","Food & Drink"
"Joseph Linzon","28","COFOUNDER","ROOTS NATURAL KITCHEN","Food & Drink"
"Anjie Liu","28","COFOUNDER","FODZYME","Food & Drink"
"Tehila Mocton","29","CEO","FIBER GOURMET","Food & Drink"
"Max Goldberger, Angel Zheng","26, 23","COFOUNDERS","MOKO","Food & Drink"
"Mary Laci Motley","24","FOUNDER","EATS2SEATS","Food & Drink"
"Nick Nanakos","27","FOUNDER","THE FOOD","Food & Drink"
"Anthony Puterman, Justin Tidwell","29, 29","COFOUNDERS","NOWADAYS","Food & Drink"
"Cole Pearsall","28","COFOUNDER","ACID LEAGUE","Food & Drink"
"Hayley Painter, Stephanie Painter","27, 29","COFOUNDERS","PAINTERLAND SISTERS","Food & Drink"
"Nick Kuelbs","24","COFOUNDER","LATIN GIN","Food & Drink"
"Blake Settle","26","FOUNDER","REV GUM","Food & Drink"
"Louis Stenmark","25","COFOUNDER","WINDFALL BIO","Food & Drink"
"Vamsi Gadiraju, Raghav Poddar","26, 27","COFOUNDERS","SUPERORDER","Food & Drink"
"Sara Taylor","29","COFOUNDER","TAYLOR CHIP","Food & Drink"
"Jesus Macias, Melinna Macias","27, 26","COFOUNDERS","TRENDY TREATS","Food & Drink"
"Blodin Ukella","27","FOUNDER","THE RYL","Food & Drink"
"Alex Valley","28","FOUNDER","UNITY WELLNESS CO","Food & Drink"
"Joyce Zhu","29","FOUNDER","NUMA FOODS","Food & Drink"
"Diana Heldfond","28","FOUNDER","PARALLEL LEARNING","Education"
"Archika Dogra","21","FOUNDER","INNOVERGE","Education"
"Sasha Bratyshkin","27","COFOUNDER","HOUSING.CLOUD","Education"
"Amanda Grennan, Madeline Hilliard","22, 24","COFOUNDERS","DOPAGE","Education"
"Ethan Binder, Erik Laucks, Zura Mestiashvili","26, 24, 24","COFOUNDERS","GOPEER","Education"
"Chelsea Jeon, Ryan Jeon","29, 25","COFOUNDERS","IMMIGO","Education"
"Kerry Ao, Naina Muvva","19, 19","COFOUNDERS","INTERTWINED","Education"
"Jui Khankari","19","FOUNDER","AINSPIRE","Education"
"Jaloree Lantigua","26","FOUNDER","STREAM TECHNOLOGIES","Education"
"Alliyah Logan","21","COFOUNDER","CULTIVATE GLOBAL EDUCATION","Education"
"Dashiell Young-Saver","29","FOUNDER","SKEW THE SCRIPT","Education"
"Matthew Barron, Pedro de Almeida","26, 25","COFOUNDERS","CARIINA","Education"
"Niko McCarty","29","LEARNING SPECIALIST","MIT","Education"
"Sri Narayanan","24","COFOUNDER","KODELY","Education"
"Tony Morales, Daniel Santos","29, 29","COFOUNDERS","PREPORY","Education"
"Brian Curcio, Myles Gage","29, 29","COFOUNDERS","RAPUNZL","Education"
"Ceri Riley","29","COFOUNDER","SCISHOW TANGENTS","Education"
"Tim Rosenberger","29","FOUNDER","ATLAS EDUCATION FUND","Education"
"Meghna Pramoda, Siona Pramoda, Vineeth Veeramachaneni","16, 15, 22","COFOUNDERS","SAFETEENSONLINE","Education"
"Jacqueline SÃ¡nchez","26","LEGISLATIVE LIAISON","NEW MEXICO PUBLIC EDUCATION DEPARTMENT","Education"
"Vishnu Indukuri, Sam Walder","28, 29","COFOUNDERS","TRALA","Education"
"Travis Chen, Brian Femminella","24, 23","COFOUNDERS","SOUNDMIND","Education"
"Savannah Smith, Ebony Welborn","26, 28","COFOUNDERS","SEA POTENTIAL","Education"
"Parth Shah","24","CEO","LEARNINGFUZE","Education"
"Justin Shaifer","29","FOUNDER","FASCINATE MEDIA","Education"
"Jessica Shelley","29","COFOUNDER","DAILIES","Education"
"Brittany Sinitch","28","FOUNDER","THE UNBREAKABLE ORGANIZATION","Education"
"Peter Luba, Dhruv Sringari","24, 23","COFOUNDERS","SMARTPASS","Education"
"Tessa Zimmerman","28","FOUNDER","UPSTREAM EDUCATION","Education"
"Rania Zuri","18","FOUNDER","THE LITEARARY SOCIETY","Education"
"Matthew Vega-Sanz, Michael Vega-Sanz","27, 27","COFOUNDERS","LULA","Enterprise Technology"
"Akshaya Dinesh","23","FOUNDER","SPELLBOUND","Enterprise Technology"
"Josh Archer, Rachel Lea Fishman","29, 29","COFOUNDERS","ARKETA","Enterprise Technology"
"Kunal Chaudhary","28","COFOUNDER","BANNER","Enterprise Technology"
"Benjamin Cohen","26","FOUNDER","PROTON.AI","Enterprise Technology"
"Sam Crowther","28","FOUNDER","KASADA","Enterprise Technology"
"Prasad Kawthekar, Praty Sharma","29, 29","COFOUNDERS","DASHWORKS","Enterprise Technology"
"Katherine Allen, Atreya Misra","27, 27","COFOUNDERS","FLO RECRUIT","Enterprise Technology"
"Alexandra Griffon","29","COFOUNDER","BLUECARGO","Enterprise Technology"
"Lisa-Marie Assenza, Natasha Trueman","29, 29","COFOUNDERS","IMPACKED","Enterprise Technology"
"Maxwell Nye, Kelsey Szot","28, 28","COFOUNDERS","ADEPT","Enterprise Technology"
"Hannah Olson","27","COFOUNDER","DISCLO","Enterprise Technology"
"Jerry Liu, Simon Suo","28, 28","COFOUNDERS","LLAMAINDEX","Enterprise Technology"
"Ashe Magalhaes","29","FOUNDER","HEARTH AI","Enterprise Technology"
"Rani Mavram","26","COFOUNDER","COMPLETE","Enterprise Technology"
"Brandon Duderstadt, Andriy Mulyar","26, 24","COFOUNDERS","NOMIC","Enterprise Technology"
"Kojin Oshiba","27","COFOUNDER","ROBUST INTELLIGENCE","Enterprise Technology"
"Milan Ray, Yacine Sibous","24, 28","COFOUNDERS","PARKER","Enterprise Technology"
"Volodymyr Fedoriv, Nurasyl Serik","25, 29","COFOUNDERS","REMOFIRST","Enterprise Technology"
"Neil Serebryany","25","COFOUNDER","CALYPSOAI","Enterprise Technology"
"Harrison Chase","29","COFOUNDER","LANGCHAIN","Enterprise Technology"
"Nicolas Machado, Robert Ross, Nebyou Zewde","25, 24, 24","COFOUNDERS","LUME","Enterprise Technology"
"George Sivulka","25","FOUNDER","HEBBIA AI","Enterprise Technology"
"Natalie Amling, McKenzie Kennelly, Olivia Weinstock","25, 25, 24","COFOUNDERS","TANDEM","Enterprise Technology"
"JJ Tang","28","COFOUNDER","ROOTLY","Enterprise Technology"
"Shannon Kay, Nick Ornitz","29, 29","COFOUNDERS","TOPLINE PRO","Enterprise Technology"
"Alexander Whatley, Daniel Whatley","27, 24","COFOUNDERS","VIVIDLY","Enterprise Technology"
"Winston Weinberg","28","COFOUNDER","HARVEY AI","Enterprise Technology"
"Glen Wise","27","COFOUNDER","CINDER","Enterprise Technology"
"Mike Yu","28","COFOUNDER","VESTA","Enterprise Technology"
"Dylan Johnson","26","FOUNDER","GOOD GAMERS","Games"
"Melanie Capone","23","PLAYER","VERSION1","Games"
"Sara Alfageeh","27","COFOUNDER","ONE MORE MULTIVERSE","Games"
"Brian Awadis","27","CREATOR","FAZE CLAN","Games"
"Cameron Hozouri, Kian Hozouri","23, 26","COFOUNDERS","BYTEBREW","Games"
"Tarik Celik","27","CREATOR","SENTINELS","Games"
"Cody Conrod","18","CREATOR","","Games"
"Makenzie De Armas","25","GAME DESIGNER","WIZARDS OF THE COAST","Games"
"Danielle Fox","29","DIRECTOR","FLYQUEST","Games"
"Wolfe Glick","27","CREATOR","","Games"
"Levy Rozman","27","FOUNDER","GOTHAMCHESS","Games"
"Ally Parker","23","FOUNDER","THE WXC","Games"
"Josh Glodoveza","20","COFOUNDER","PANEL","Games"
"Victoria Horsley","28","GLOBAL COMPETITION MANAGER","VALORANT, RIOT GAMES","Games"
"Mari Kyle","29","SENIOR GAME PRODUCER","META","Games"
"Benjamin Lander","29","LEAD ART PRODUCER","EPIC GAMES","Games"
"Victoria Leary","28","GLOBAL SUBSCRIPTION OPTIMIZATION MANAGER","SONY INTERACTIVE ENTERTAINMENT","Games"
"Morgan Ling","29","PRODUCT LEAD","AMAZON GAMES STUDIOS","Games"
"Xalavier Nelson, Jr.","25","FOUNDER","STRANGE SCAFFOLD","Games"
"Karl Jacobs, Forrest Waldron","25, 26","COFOUNDERS","PIXEL PLAYGROUND","Games"
"Alex Vanover","23","FPV DRONE PILOT","VANNYSTYLE","Games"
"Emily Pitcher","24","FOUNDER","SONDERING STUDIO","Games"
"Nate Schanker","22","COFOUNDER","M80","Games"
"Abhi Shah","29","DIRECTOR","2K GAMES","Games"
"Abby Sherlock","26","ASSOCIATE GAME PRODUCER","RIOT GAMES","Games"
"Anne Shoemaker","24","COFOUNDER","FULLFLOWER STUDIO","Games"
"Alex Singer","22","FOUNDER","VOLDEX","Games"
"Alexandra Takei","28","BUSINESS DIRECTOR","RUCKUS GAMES","Games"
"Ben Awad, Linda Chen","26, 26","COFOUNDERS","VOIDPET","Games"
"Lia Zhang","28","INVESTOR","MAKERS FUND","Games"
