Name,Age,Title,Company,Category
Jack Kramer,29,Cofounders,MarketSnacks,Media
Nick Martell,29,Cofounders,MarketSnacks,Media
Charlie Neiman,29,Senior content acquisition manager,Amazon Video,Media
Olivia Nuzzi,24,Washington correspondent,New York Magazine,Media
Alexandra Petri,29,Columnist,Washington Post,Media
Phillip Picardi,26,Digital editorial director,"Teen Vogue & Allure, Condé Nast",Media
Lauren Shippen,26,Creator,The Bright Sessions,Media
Jacob Smilovitz,28,Director,"M&A and investments, New York Times",Media
Clint Smith,29,Author,,Media
Sarah Adler,26,Cofounders,Spoon University,Media
Mackenzie Barth,26,Cofounders,Spoon University,Media
Peter Sterne,26,Senior reporter,Freedom of the Press Foundation,Media
Brent Chow,28,Cofounders,SVRF,Media
Sophia Dominguez,25,Cofounders,SVRF,Media
Ben Taub,26,Staff writer,New Yorker,Media
Jacob Tobia,26,Author,,Media
John Traver,29,Cofounder,Frame.io,Media
Lilly Workneh,26,Senior editor,"Black Voices, HuffPost",Media
Rachel Zarrell,28,New initiatives lead,BuzzFeed,Media
Playboi Carti,22,,,Music
Lauren Daigle,26,Musician,Contemporary Christian,Music
Will Dzombak,29,Manager,Wiz Khalifa,Music
Jackie Evancho,17,Musician,Classical,Music
H.E.R.,20,Musician,,Music
Joe Jonas,28,Musician,"Pop, DNCE",Music
Khalid,19,Musician,R&B,Music
JaQuel Knight,28,Choreographer,Beyoncé,Music
Kesha Lee,29,Sound Engineer,,Music
Lil Uzi Vert,23,Musician,Hip-hop,Music
Lizzo,29,Musician,,Music
Marshmello,25,DJ-Producer,,Music
Matt Meyer,28,Agent,Paradigm,Music
Offset,26,Quavo,26;,Music
Maren Morris,27,Musician,Country,Music
Mike Posner,29,,,Music
Phil Quist,29,,,Music
Bebe Rexha,28,Musician,Pop,Music
Thomas Rhett,27,Musician,Country,Music
Travis Scott,26,Musician,,Music
Drew Silverstein,29,Cofounder,Amper Music,Music
Jovin Cronin-Wilesmith,27,Cofounders,Stem,Music
Tim Luckow,29,Cofounders,Stem,Music
SZA,28,Musician,R&B,Music
Young Thug,26,Musician,Hip-hop,Music
Emily Warren,25,Musician,Pop,Music
Hayley Williams,29,Musician,"Rock, Paramore",Music
WondaGurl,21,Producer,,Music
Young M.A,25,Musician,Hip-hop,Music
Chris Zarou,28,Manager,Logic,Music
Sarah Ahmed,28,Founder,Warp + Weft,Retail & Ecommerce
Jan Bednar,26,Founder,ShipMonk,Retail & Ecommerce
Henry Burner,14,Founder,Buttonsmith,Retail & Ecommerce
Robert Kirstiuk,22,Cofounders,Coastline Market,Retail & Ecommerce
Joseph Lee,22,Cofounders,Coastline Market,Retail & Ecommerce
Meghana Dhar,29,Director,"Retail partnerships, B8ta",Retail & Ecommerce
Parker Burr,24,Cofounders,FEAT Socks,Retail & Ecommerce
Taylor Offer,24,Cofounders,FEAT Socks,Retail & Ecommerce
Alexandra Fine,29,Cofounder,Dame Products,Retail & Ecommerce
Beatrice Fischel-Bock,26,Cofounder,Hutch,Retail & Ecommerce
Marshall Haas,28,Cofounder,Need/Want,Retail & Ecommerce
Alexis Irene,24,Founder,Static Nails,Retail & Ecommerce
Dylan Jacob,23,Founder,BrüMate,Retail & Ecommerce
Caroline Klatt,29,Cofounder,Headliner Labs,Retail & Ecommerce
Rami Helali,29,Benjamin Sehl,29;,Retail & Ecommerce
Andy Krantz,28,Cofounder,Paravel,Retail & Ecommerce
Ali Kriegsman,26,Cofounder,Bulletin,Retail & Ecommerce
Lynn Le,29,Founder,Society Nine,Retail & Ecommerce
Alissa Lentz,28,Founder,Hero New York,Retail & Ecommerce
Alex Lin,26,Cofounder,"Hush, Inc",Retail & Ecommerce
Brad McDonald,29,Cofounder,Agroy,Retail & Ecommerce
Jeremy Miller,29,Founder,Label,Retail & Ecommerce
Jordan Nathan,25,Founder,Vremi,Retail & Ecommerce
Iyore Olaye,23,Product development engineer,Walker and Company,Retail & Ecommerce
Michael Markesbery,25,Cofounders,OROS,Retail & Ecommerce
Rithvik Venna,24,Cofounders,OROS,Retail & Ecommerce
Jess Edelstein,37,Cofounders,PiperWai,Retail & Ecommerce
Sarah Ribner,36,Cofounders,PiperWai,Retail & Ecommerce
Akash Shah,29,Cofounder,Care/of,Retail & Ecommerce
Lauren Stokes,28,Founder,Lauren James,Retail & Ecommerce
Seema Bansal,26,Cofounders,Venus ET Fleur,Retail & Ecommerce
Sunny Chadha,28,Cofounders,Venus ET Fleur,Retail & Ecommerce
Julia Zhu,27,Founder,Few Moda,Retail & Ecommerce
Amanda Zuckerman,26,Cofounder,Dormify,Retail & Ecommerce
Dinesh Bharadia,29,Assistant Professor,"University of California, San Diego",Science
Kristi Bradford,27,Senior Instrument Systems Engineer,Planetary Resources,Science
Ritchie Chen,29,Postdoctoral Fellow,Massachusetts Institute of Technology,Science
Cody Daniel,28,Director of Research,3Scan,Science
Natalya Gallo,29,PhD Candidate,"University of California, San Diego",Science
Erik Hoel,29,Postdoctoral Researcher,Columbia University,Science
Ashlee Howarth,29,Assistant Professor,Concordia University,Science
Deep Jariwala,29,Assistant Professor,University of Pennsylvania,Science
Patrick Kaifosh,29,Cofounder,CTRL-Labs,Science
Tomas Leijtens,29,Postdoctoral Fellow,Stanford University,Science
Karthish Manthiram,29,Assistant Professor,Massachusetts Institute of Technology,Science
Aaron Meisner,29,Cofounder,Backyard Worlds: Planet 9,Science
Prineha Narang,28,Assistant Professor,Harvard University,Science
rez,28,MD/PhD Candidate,Weill Cornell Medicine,Science
Tomas Pfister,29,Staff Research Scientist,Apple,Science
Ritu Raman,26,Postdoctoral Fellow,Massachusetts Institute of Technology,Science
Negar Reiskarimian,28,PhD Candidate,Columbia University,Science
Peyton Robertson,16,Inventor,,Science
Conor Russomanno,29,Cofounder,OpenBCI,Science
Lauren Sherman,29,Postdoctoral Fellow,Temple University,Science
Hao Sun,29,Assistant Professor,University of Pittsburgh,Science
Danielle Szafir,29,Assistant Professor,University of Colorado Boulder,Science
Sam Parlett,26,,,Science
Fred Turner,22,,,Science
Spin Wang,27,Cofounder,TetraScience,Science
Liang Wu,29,Postdoctoral Fellow,"University of California, Berkeley",Science
Amber Yang,18,Undergraduate Student,Stanford University,Science
Zhou Yu,29,Assistant Professor,"University of California, Davis",Science
William Zeng,28,Director,"Software & Applications, Rigetti Computing",Science
You Zhou,29,Postdoctoral Fellow,Harvard University,Science
Alberto Altamirano,28,Cofounder,Cityflag,Social Entrepreneurs
Jack Amend,26,Founder,Web Neutral Project,Social Entrepreneurs
Eli Pollak,28,Cofounders,Apollo Agriculture,Social Entrepreneurs
Earl St Sauver,26,Cofounders,Apollo Agriculture,Social Entrepreneurs
Aerica Banks,29,Cofounder,BEACON,Social Entrepreneurs
Arpit Dhupar,25,Cofounders,Chakr Innovation,Social Entrepreneurs
Kushagra Srivastava,22,Cofounders,Chakr Innovation,Social Entrepreneurs
Gator Halpern,27,Cofounders,Coral Vita,Social Entrepreneurs
Sam Teicher,27,Cofounders,Coral Vita,Social Entrepreneurs
Lisa Curtis,29,Founder,Kuli Kuli,Social Entrepreneurs
Michael Schoenfeld,29,Cofounders,EB5 Affiliate Network,Social Entrepreneurs
Samuel Silverman,29,Cofounders,EB5 Affiliate Network,Social Entrepreneurs
Ashley Edwards,27,Cofounder,MindRight,Social Entrepreneurs
Ohad Elhelo,28,Founder,Our Generation Speaks,Social Entrepreneurs
Brin Enterkin,27,Founder,The African SOUP,Social Entrepreneurs
Jay Lipman,29,Cofounders,Ethic,Social Entrepreneurs
Doug Scott,29,Cofounders,Ethic,Social Entrepreneurs
Andrew Foote,29,Cofounder,Sanivation,Social Entrepreneurs
Mary Iafelice,28,Cofounder,humble impact,Social Entrepreneurs
Ebele Ifedigbo,29,Cofounder,The Hood Incubator,Social Entrepreneurs
Robert Lee,27,Cofounder,Rescuing Leftover Cuisine,Social Entrepreneurs
Patrick Mateer,24,Founder,Seal the Seasons,Social Entrepreneurs
Phil Wong,24,Cofounders,MISFIT Juicery,Social Entrepreneurs
Ann Yang,24,Cofounders,MISFIT Juicery,Social Entrepreneurs
Reyna Montoya,27,Founder,Aliento,Social Entrepreneurs
Liz Chen,29,Cofounders,MyHealthEd,Social Entrepreneurs
Cristina Leos,26,Cofounders,MyHealthEd,Social Entrepreneurs
Kelly Peeler,29,Founder,NextGenVest,Social Entrepreneurs
Tara Pham,28,Cofounder,Numina,Social Entrepreneurs
Diana Rau,27,Cofounder,Veterati,Social Entrepreneurs
Victor Santos,26,Cofounder,AirFox,Social Entrepreneurs
Matthew Scanlan,29,Cofounder,Naadam.co,Social Entrepreneurs
Tenzin Seldon,28,Cofounder,Kinstep,Social Entrepreneurs
Sheldon Smith,29,Founder,The Dovetail Project,Social Entrepreneurs
Arthur Woods,29,Cofounder,Imperative,Social Entrepreneurs
Elvis Zhang,19,Founder,Oxy2,Social Entrepreneurs
Canelo Alvarez,27,Athlete,Boxing,Sports
Tori Bowie,27,Track athlete,Team USA,Sports
David Braun,28,Manager,"Corporate Partnerships, Harlem Globetrotters",Sports
Kam Chancellor,29,Strong safety,Seattle Seahawks,Sports
Patrick Collins,28,NFL agent,Creative Artists Agency,Sports
Anthony Davis,24,Forward,New Orleans Pelicans,Sports
Giovani Dos Santos,28,Forward,LA Galaxy,Sports
Alison Gallagher,28,Executive,Creative Artists Agency,Sports
Dior Ginyard,29,Manager,"Player Affairs, NFL Players Association",Sports
Braden Holtby,28,Goaltender,Washington Capitals,Sports
Julio Jones,28,Wide receiver,Atlanta Falcons,Sports
Gus Kenworthy,26,Freestyle skier,Team USA,Sports
Hilary Knight,28,Forward,Boston Pride,Sports
Kyle Larson,25,Athlete,Auto Racing,Sports
Kawhi Leonard,26,Forward,San Antonio Spurs,Sports
Jessica Long,25,Swimmer,Team USA,Sports
Christina Milano,26,Director of Business Development,Excel Sports Management,Sports
Amanda Nunes,29,Fighter,UFC,Sports
Anthony Rizzo,28,First baseman,Chicago Cubs,Sports
Alex Rosen,28,Counsel,Major League Baseball,Sports
Preetam Sen,29,Director,"Partnership Sales, City Football Group",Sports
Daniel Sillman,28,Chief Executive Officer,Relevent Sports,Sports
Jack Sock,25,Tennis player,Team USA,Sports
Matthew Stafford,29,Quarterback,Detroit Lions,Sports
Sloane Stephens,24,Tennis player,Team USA,Sports
P.K. Subban,28,Defenceman,Nashville Predators,Sports
Christian Taylor,27,Track athlete,Team USA,Sports
Anthony Vennare,28,Cofounder,Fitt,Sports
Zachary Weiner,25,Cofounder,Overtime,Sports
Vipin Chamakkala,29,Principal,Work-Bench,Venture Capital
Andrew Farage,26,Associate,United Talent Agency Ventures,Venture Capital
Jason Fiedler,28,Principal,Red Sea Ventures,Venture Capital
Charlie Friedland,29,Partner,Geodesic Capital,Venture Capital
Elizabeth Galbut,28,Managing Partner,SoGal Ventures,Venture Capital
Talia Goldberg,26,Vice President,Bessemer Venture Partners,Venture Capital
Wei Guo,29,Founding Partner,Uphonest Capital,Venture Capital
Zachary Hargreaves,28,Principal,Founders Fund,Venture Capital
Damir Becirovic,25,Investors,Index Ventures,Venture Capital
Dino Becirovic,25,Investors,Index Ventures,Venture Capital
Jennifer Kaehms,26,Associate,Canvas Ventures,Venture Capital
Anna Khan,29,Senior Associate,Bessemer Venture Partners,Venture Capital
Vivek Ladsariya,28,Partner,Sinewave Ventures,Venture Capital
Sam Lerer,29,Vice President,General Atlantic,Venture Capital
Susan Liu,29,Principal,Scale Venture Partners,Venture Capital
Ramtin Naimi,26,Founder/General Partner,Abstract Ventures,Venture Capital
Maria Salamanca,25,Senior Associate,Unshackled Ventures,Venture Capital
Santosh Sankar,29,Cofounder/Director,Dynamo,Venture Capital
Andrew Schoen,27,Principal,NEA,Venture Capital
Eric Scott,28,Partner,SciFi VC,Venture Capital
Ryan Shmeizer,27,Investor,Spark Capital,Venture Capital
Steve Sloane,27,Principal,Menlo Ventures,Venture Capital
Malinka Walaliyadde,28,Deal Partner,Andreessen Horowitz,Venture Capital
Lisa Wang,29,Founder/CEO,SheWorx,Venture Capital
Olivia Wang,28,Vice President,"Head of U.S., ZhenFund",Venture Capital
Rei Wang,29,Director,Dorm Room Fund / First Round Capital,Venture Capital
Brayton Williams,28,Cofounder,Boost VC,Venture Capital
Kareem Zaki,29,Investor,Thrive Capital,Venture Capital
Zaveri,29,Partner,Kleiner Perkins Caufield & Byers,Venture Capital
Stephanie Zhan,24,Associate,Sequoia Capital,Venture Capital
