Name,Age,Title,Company,Category
Ariel Wengroff,29,Executive Producer,Vice Media,Media
Trey Yingst,25,Foreign Correspondent,Fox News,Media
Adriana Arce,28,Manager,Miley Cyrus,Music
Kane Brown,25,Musician - Country,,Music
Bad Bunny,24,Musician-Reggaeton,,Music
Camila Cabello,21,Musician - Pop,,Music
Ziggy Chareton,29,Vice President,"A&R, Island Records",Music
Billie Eilish,17,Musician - Pop,,Music
Joss Favela,27,Musician - Mexican Regional,,Music
Madame Gandhi,29,Musician - Electronic,,Music
Jake Kiszka,22,Josh Kiszka,22;,Music
Lauren Jauregui,22,Musician - Pop,,Music
Juice WRLD,19,Musician - Hip-hop,,Music
Lil Pump,18,Musician - Hip-hop,,Music
Justin Lubliner,28,Founder,The Darkroom,Music
Post Malone,23,Musician - Pop,,Music
Joseph Mason,28,Cofounder,Repost Network,Music
Cecile McLorin Salvant,29,Musician - Jazz,,Music
Mike Darlington,29,Cofounders,Monstercat,Music
Ari Paunonen,29,Cofounders,Monstercat,Music
Rico Nasty,21,Musician - Hip-hop,,Music
Salomon Palacios,28,Co-Manager,J. Balvin,Music
Tayla Parx,25,Songwriter,,Music
Harrison Remler,26,Chief Operating Officer,Visionary Music Group,Music
Jessie Reyez,28,Musician - Pop,,Music
Russ,26,Musician - Hip-hop,,Music
Moe Shalizi,28,Manager,Marshmello,Music
Mickey Shiloh,26,Songwriter,,Music
Starrah,28,Songwriter,,Music
Syd,26,Musician - R&B,,Music
Grace VanderWaal,14,Musician - Pop,,Music
Yaeji,25,Musician - Electronic,,Music
Charles Desmarais,25,Allie Griswold,25;,Retail & Ecommerce
Ramy Badie,29,Founder,Tee Turtle,Retail & Ecommerce
Karissa Bodnar,29,Founder,Thrive Causemetics,Retail & Ecommerce
Jake Bolling,29,Cofounder,Skupos,Retail & Ecommerce
Ryan Breslow,24,Cofounders,Bolt,Retail & Ecommerce
Eric Feldman,28,Cofounders,Bolt,Retail & Ecommerce
Chelsea Moore,27,Jenni Olivero,27;,Retail & Ecommerce
Julian Buckner,27,CEO,Vesta Home & Showroom,Retail & Ecommerce
Caroline Bercaw,16,Cofounders,Da Bomb Bath Fizzers,Retail & Ecommerce
Isabel Bercaw,17,Cofounders,Da Bomb Bath Fizzers,Retail & Ecommerce
Thomas DeSernia,29,Founder,SA Fishing,Retail & Ecommerce
Luke Droulez,29,CMO,Parachute Home,Retail & Ecommerce
Ryan Engel,29,Senior Director Business Development,Peloton,Retail & Ecommerce
Alex Fogelson,29,Cofounder,Taste Beauty,Retail & Ecommerce
Braden Handley,28,Cofounder,Inkbox Tattoos,Retail & Ecommerce
Brian Jeong,29,Cofounders,Hawthorne,Retail & Ecommerce
Phil Wong,29,Cofounders,Hawthorne,Retail & Ecommerce
Kimberley Ho,28,Cofounder,Evereden,Retail & Ecommerce
Jasmine Jones,29,Cofounder,Cherry Blossom Intimates,Retail & Ecommerce
Haseeb Karim,27,Cofounder,TagCo USA,Retail & Ecommerce
Jenna Kerner,29,Cofounder,Harper Wilde,Retail & Ecommerce
Hamish Khayat,27,Founder,BURST Oral Care,Retail & Ecommerce
Michael Krakaris,24,Cofounder,Deliverr,Retail & Ecommerce
Melanie Masarin,27,Head of Retail and Offline Experiences,Glossier,Retail & Ecommerce
Paul Michaux,28,Cofounder,Prose,Retail & Ecommerce
Sagar Hemani,27,Cofounders,Roomify,Retail & Ecommerce
Shanil Wazirali,29,Cofounders,Roomify,Retail & Ecommerce
Jessica Schinazi,29,Head of Business Development and Branding,"Luxury Beauty, Amazon",Retail & Ecommerce
Kevin Schlenker,26,Founder,Skar Audio,Retail & Ecommerce
Lauren Steinberg,25,Founder,Queen V,Retail & Ecommerce
Kory Stevens,29,Cofounders,Taft,Retail & Ecommerce
Mallory Stevens,26,Cofounders,Taft,Retail & Ecommerce
Sara Panton,28,Cofounders,vitruvi,Retail & Ecommerce
Sean Panton,26,Cofounders,vitruvi,Retail & Ecommerce
Shelby Wild,28,Founder,Playa,Retail & Ecommerce
Julie Bliss Mullen,28,Cofounder,Aclarity Water,Science
Chris Boyce,29,Assistant Professor,Columbia University,Science
Ava Carter,27,PhD Student,Stanford University,Science
Kevin Chen,29,Postdoctoral Fellow,Harvard University,Science
Meghali Chopra,29,Chief Executive Officer,SandBox Semiconductor Incorporated,Science
Lorin Crawford,27,Assistant Professor,Brown University,Science
Jeffrey Dick,28,Assistant Professor,The University of North Carolina at Chapel Hill,Science
Jonathan C. Grima,29,Postdoctoral Fellow,Johns Hopkins University,Science
Mark Groden,29,Founder,SkyRyse,Science
Theodore Ho,28,Postdoctoral Scholar,Stanford University,Science
Hasini Jayatilaka,28,Postdoctoral Researcher,Stanford University,Science
Achuta Kadambi,29,Assistant Professor,"University of California, Los Angeles",Science
Jacqueline Kimmey,29,Postdoctoral Fellow,"University of California, San Diego",Science
Sean McClain,29,Founder,AbSci,Science
Nasrin Mostafazadeh,28,Senior Research Scientist,Elemental Cognition,Science
Daniel Nevius,29,Cofounder,Analytical Space,Science
Luke Osborn,29,PhD Candidate,Johns Hopkins University,Science
Jeremy Puthumana,25,M.D. Candidate,Yale University,Science
Maithra Raghu,27,PhD Candidate,Cornell University,Science
Devaki Raj,28,Cofounder,CrowdAI,Science
Gitanjali Rao,12,Inventor,,Science
Michael Ruggiero,28,Assistant Professor,University of Vermont,Science
Kaitlyn Sadtler,29,Postdoctoral Fellow,Massachusetts Institute of Technology,Science
Scott Tan,25,Graduate Student,Massachusetts Institute of Technology,Science
Ewin Tang,18,PhD Student,University of Washington,Science
William Tarpeh,28,Assistant Professor,Stanford University,Science
Andy Kah Ping Tay,28,Postdoctoral Scholar,Stanford University,Science
Haotian Wang,28,Assistant Professor,Rice University,Science
Hyunwoo Yuk,29,Graduate Student,Massachusetts Institute of Technology,Science
Sheena Allen,29,Founder,CapWay,Social Entrepreneurs
Miranda Wang,24,Cofounders,BioCellection,Social Entrepreneurs
Jeanny Yao,24,Cofounders,BioCellection,Social Entrepreneurs
Riley Jones,23,Cofounders,Bloc,Social Entrepreneurs
Amina Yamusah,27,Cofounders,Bloc,Social Entrepreneurs
Leigh-Kathryn Bonner,25,Founder,Bee Downtown,Social Entrepreneurs
Brandon Burke,27,Cofounder,LegWorks,Social Entrepreneurs
Angelo Campus,25,Founder,BoxPower Inc.,Social Entrepreneurs
Brett McCollum,28,Cofounders,CAUSEBOX,Social Entrepreneurs
Matt Richardson,29,Cofounders,CAUSEBOX,Social Entrepreneurs
Thomas D'Eri,29,Cofounder,Rising Tide Car Wash,Social Entrepreneurs
Josh Durham,23,Cofounder,Weighting Comforts,Social Entrepreneurs
Brennan Hatton,25,Cofounders,Equal Reality,Social Entrepreneurs
Rick Martin,28,Cofounders,Equal Reality,Social Entrepreneurs
Daniela V. Fernandez,24,Founder,Sustainable Ocean Alliance,Social Entrepreneurs
Ariane Fisher,28,Managing Director,Shortlist,Social Entrepreneurs
Shadrack Frimpong,27,Founder,Cocoa360,Social Entrepreneurs
David Cooch,28,Cofounders,Green Gas,Social Entrepreneurs
Kyle Kornack,28,Cofounders,Green Gas,Social Entrepreneurs
Dakota Gruener,29,Executive Director,ID2020,Social Entrepreneurs
Brandon Bryant,29,John Henry,26;,Social Entrepreneurs
Rebecca Hui,27,Founder,Roots Studio,Social Entrepreneurs
Emily Kennedy,28,Cofounder,Marinus Analytics,Social Entrepreneurs
Brian Keller,25,Cofounders,Love Your Melon,Social Entrepreneurs
Zachary Quinn,26,Cofounders,Love Your Melon,Social Entrepreneurs
Jenna Nicholas,28,Founder,Impact Experience,Social Entrepreneurs
Aviva Paley,27,Cofounder,Kitchens for Good,Social Entrepreneurs
Perumal Gandhi,27,Cofounders,Perfect Day,Social Entrepreneurs
Ryan Pandya,26,Cofounders,Perfect Day,Social Entrepreneurs
Yossuf Albanawi,24,Cofounders,Pilleve,Social Entrepreneurs
Gautam Chebrolu,23,Cofounders,Pilleve,Social Entrepreneurs
Xiaoyuan Ren,27,Founder,MyH2O,Social Entrepreneurs
Emma Teal Laukitis,27,Cofounders,Salmon Sisters,Social Entrepreneurs
Claire Neaton,28,Cofounders,Salmon Sisters,Social Entrepreneurs
Saumya,28,Cofounder,Kheyti,Social Entrepreneurs
Aziz Alghunaim,26,Cofounders,Tarjimly,Social Entrepreneurs
Atif Javed,25,Cofounders,Tarjimly,Social Entrepreneurs
Jennifer Xia,28,Cofounder,FreeWill,Social Entrepreneurs
Erin Zaikis,28,Founder,Sundara,Social Entrepreneurs
Giannis Antetokounmpo,24,Power Forward,Milwaukee Bucks,Sports
Kelvin Beachum Jr.,29,Offensive Tackle,New York Jets,Sports
Jr.,28,NFL Agent,Creative Artists Agency,Sports
Alen Cisija,28,Associate Counsel,Seattle Seahawks,Sports
Justin DePippo,29,Director of Golf Course & Grounds,Bel-Air Country Club,Sports
Jessie Diggins,27,Cross Country Skier,Team USA,Sports
Skylar Diggins,28,Point Guard,Dallas Wings,Sports
Crystal Dunn,26,Forward,North Carolina Courage,Sports
Blake Griffin,29,Power Forward,Detroit Pistons,Sports
Taylor Hall,27,Left Wing,New Jersey Devils,Sports
David Herman,26,Partnerships Lead - Team Sports,Twitter,Sports
Laurie Hernandez,18,Gymnast,Team USA,Sports
Nyjah Huston,23,Athlete,Skateboarding,Sports
Chad Kerley,24,Athlete,BMX,Sports
Sarah Kettler,27,Senior Manager of Marketing Strategy,SeatGeek,Sports
Madison Keys,23,Tennis player,Team USA,Sports
Francisco Lindor,25,Shortstop,Cleveland Indians,Sports
Chase Minnifield,29,Founder,EZ Turn,Sports
Eric Lax,28,Cofounders,Pando,Sports
Charlie Olson,29,Cofounders,Pando,Sports
Salvador Perez,28,Catcher,Kansas City Royals,Sports
Dontari Poe,28,Defensive Tackle,Carolina Panthers,Sports
Adam Rippon,29,Figure Skater,Team USA,Sports
Mikaela Shiffrin,23,Alpine Skier,Team USA,Sports
Errol Spence Jr.,28,Athlete,Boxing,Sports
Jocelyne Lamoureux-Davidson,29,Players,Team USA Hockey,Sports
Monique Lamoureux-Morando,29,Players,Team USA Hockey,Sports
Justin Thomas,25,Golfer,PGA,Sports
Lexi Thompson,23,Golfer,LPGA,Sports
Adam White,24,Founder,Front Office Sports,Sports
David Wise,28,Freestyle Skier,Team USA,Sports
Jason Black,28,Principal,RRE Ventures,Venture Capital
Hootan Rashidifard,29,Co-Heads,Canaan Beta,Venture Capital
Adina Tecklu,27,Co-Heads,Canaan Beta,Venture Capital
Laura Chau,29,Principal,Canaan Partners,Venture Capital
Vik Chawla,29,Principal,"Fifth Wall Ventures Management, LLC",Venture Capital
David Cheng,27,Vice President,DCM,Venture Capital
Teddy Citrin,28,Investor,Greycroft,Venture Capital
Michael Dempsey,28,Partner,Compound,Venture Capital
Peter Doyle,25,Investor,Accel,Venture Capital
Masha Drokova,29,General Partner,Day One Ventures,Venture Capital
Annelies Gamble,27,Senior Associate,WTI,Venture Capital
Adam Goldberg,24,Partner,Lightspeed Venture Partners,Venture Capital
Thomas Krane,27,Vice President,Insight Venture Partners,Venture Capital
Addie Lerner,29,Principal,General Catalyst,Venture Capital
Jeffrey Low,29,Partner,Andreessen Horowitz,Venture Capital
Saam Motamedi,25,Principal,Greylock Partners,Venture Capital
Astasia Myers,29,Principal,Redpoint Ventures,Venture Capital
Courtney Nelson,26,Vice President,Coefficient Capital,Venture Capital
Ivy Nguyen,27,Associate,Zetta Venture Partners,Venture Capital
Dan Nguyen-Huu,29,Vice President,Battery Ventures,Venture Capital
Blake Robbins,25,Partner,Ludlow Ventures,Venture Capital
Charlotte Ross,27,Associate,New Enterprise Associates,Venture Capital
Priya Saiprasad,29,Principal,M12,Venture Capital
Frances Schwiep,29,Principal,Two Sigma Ventures,Venture Capital
Kartik Talwar,26,Investor,SV Angel,Venture Capital
Ally Tam,27,Principal,14W,Venture Capital
Stephen Trusheim,28,Principal,SignalFire,Venture Capital
Anthony Tucker,28,Principal,Troy Capital Partners,Venture Capital
Michelle Valentine,27,Investor,Index Ventures,Venture Capital
Arielle Zuckerberg,29,Partner,Coatue Management,Venture Capital
