Name,Age,Title,Company,Category
Lil Yachty,19,Musician,,Music
Laura Dweck,27,Cofounders,Basic Outfitters,Retail & Ecommerce
Michael Dweck,29,Cofounders,Basic Outfitters,Retail & Ecommerce
Andrew Brooks,29,Founder,Vianel,Retail & Ecommerce
Allen Brouwer,28,Cofounder,BestSelf Co.,Retail & Ecommerce
Jennifer Chong,28,Cofounder,Linjer,Retail & Ecommerce
Marta Jamrozik,26,Cofounders,Claire,Retail & Ecommerce
Misha Laskin,26,Cofounders,Claire,Retail & Ecommerce
Ben Aneesh,26,Cofounders,Cover,Retail & Ecommerce
Natalie Gray,29,Cofounders,Cover,Retail & Ecommerce
Ellie Dinh,29,Cofounder,Girlfriend Collective,Retail & Ecommerce
Matt Dronkers,27,Cofounders,Electric Family,Retail & Ecommerce
Andrew Nilon,27,Cofounders,Electric Family,Retail & Ecommerce
Yakir Gola,23,Cofounders,goPuff,Retail & Ecommerce
Rafael Ilishayev,23,Cofounders,goPuff,Retail & Ecommerce
Molly Hayward,28,Founder,Cora,Retail & Ecommerce
Nell Diamond,28,Cofounders,Hill House Home,Retail & Ecommerce
Katherine Kapnick,26,Cofounders,Hill House Home,Retail & Ecommerce
Meika Hollender,29,Cofounder,Sustain,Retail & Ecommerce
Steven Izen,26,Founder,Lokai,Retail & Ecommerce
Kylie Jenner,19,Founder,Kylie Cosmetics,Retail & Ecommerce
Erika Jensen,27,Cofounder,The Flex Company,Retail & Ecommerce
Lauren Kassan,29,Cofounder,The Wing,Retail & Ecommerce
Furqan Khan,28,Founder,Kixify,Retail & Ecommerce
Michelle Lin,24,Cofounders,Live Love Polish,Retail & Ecommerce
Wayne Lin,28,Cofounders,Live Love Polish,Retail & Ecommerce
Emily Motayed,28,Cofounder,Havenly,Retail & Ecommerce
Nicole Najafi,29,Founder,Industry Standard,Retail & Ecommerce
Muhga Eltigani,25,Cofounders,NaturAll Club,Retail & Ecommerce
Sam Roberts,26,Cofounders,NaturAll Club,Retail & Ecommerce
Chloe Burch,25,Cofounders,Neely & Chloe,Retail & Ecommerce
Neely Burch,26,Cofounders,Neely & Chloe,Retail & Ecommerce
Steven Ng,24,Founder,Elliot Havok,Retail & Ecommerce
Jon Richards,29,Cofounder,Nomatic,Retail & Ecommerce
Cynthia Salim,29,Founder,Citizen's Mark,Retail & Ecommerce
Justin Schneider,28,Founder,Wolf & Shepherd,Retail & Ecommerce
Alex Fenkell,27,Cofounders,SmileDirectClub,Retail & Ecommerce
Jordan Katzman,27,Cofounders,SmileDirectClub,Retail & Ecommerce
Brett Podolsky,28,Cofounders,The Farmer's Dog,Retail & Ecommerce
Jonathan Regev,29,Cofounders,The Farmer's Dog,Retail & Ecommerce
Amber Venz Box,29,Cofounder,LikeToKnowIt,Retail & Ecommerce
Michael Barron,27,,,Science
Brandon Carpenter,25,Cofounder,Feynman Nano LLC,Science
Xi Chen,29,Assistant Professor,New York University,Science
Huanyu Cheng,28,Assistant Professor,Pennsylvania State University,Science
Timothy Downing,29,Assistant Professor,"University of California, Irvine",Science
Davina Durgana,28,Senior Statistician,Walk Free Foundation,Science
Melissa Gymrek,28,Assistant Professor,"University of California, San Diego",Science
Karan Jani,28,PhD Candidate,Georgia Institute of Technology,Science
Michael Johnson,27,Cofounder,Visikol Inc.,Science
Michelle Kunimoto,23,Master's Candidate,University of British Columbia,Science
Matthew Lovett-Barron,29,Postdoctoral Fellow,Stanford University,Science
Luther McDonald,28,Assistant Professor,University of Utah,Science
Stefanie Mueller,29,Assistant Professor,Massachusetts Institute of Technology,Science
Jeff Nivala,29,Postdoctoral Fellow,Harvard Medical School,Science
Olivier Noel,28,Cofounder,DNAsimple,Science
Korin Reid,29,Senior Data Scientist,McKesson,Science
Daisy Robinton,29,Postdoctoral Fellow,Harvard University,Science
Monica Rosenberg,28,PhD Candidate,Yale University,Science
Jacob Rubens,29,Associate,Flagship Pioneering,Science
Phiala Shanahan,26,Postdoctoral Fellow,Massachusetts Institute of Technology,Science
Arun Sharma,26,Postdoctoral Fellow,Harvard Medical School,Science
Kenneth Smith,27,Structural Dynamics Engineer,NASA Langley Research Center,Science
Mark Smith,29,Cofounder,OpenBiome,Science
Justin Solomon,29,Assistant Professor,Massachusetts Institute of Technology,Science
Daniel Szafir,28,Assistant Professor,"University of Colorado, Boulder",Science
John Urschel,25,PhD Candidate,Massachusetts Institute of Technology,Science
Katharina Volz,29,Founder,"Razor, Inc",Science
Diane Wu,29,Cofounder,Trace Genomics,Science
Alice Zhang,28,Cofounder,Verge Genomics,Science
Jason Green,27,Cofounders,Edenworks,Social Entrepreneurs
Matt LaRosa,23,Cofounders,Edenworks,Social Entrepreneurs
Afzal Habib,28,Cofounders,Kidogo,Social Entrepreneurs
Sabrina-Natasha Habib,28,Cofounders,Kidogo,Social Entrepreneurs
Emily Cunningham,26,Cofounders,MoringaConnect,Social Entrepreneurs
Kwami Williams,25,Cofounders,MoringaConnect,Social Entrepreneurs
Mario Jovan Shaw,27,Cofounders,Profound Gentlemen,Social Entrepreneurs
Jason Terrell,26,Cofounders,Profound Gentlemen,Social Entrepreneurs
Liana Rosenman,25,Cofounders,Project HEAL,Social Entrepreneurs
Kristina Saffran,24,Cofounders,Project HEAL,Social Entrepreneurs
Corinne Clinch,23,Cofounders,Rorus Inc.,Social Entrepreneurs
Uriel Eisen,24,Cofounders,Rorus Inc.,Social Entrepreneurs
Kristof Grina,26,Kathleen O'Keefe,26;,Social Entrepreneurs
Sam Greenberg,24,Cofounders,Y2Y,Social Entrepreneurs
Sarah Rosenkrantz,24,Cofounders,Y2Y,Social Entrepreneurs
Aditya Agarwalla,23,Cofounder,Kisan Network,Social Entrepreneurs
Noam Angrist,25,Cofounder,Young 1ove,Social Entrepreneurs
Ricky Ashenfelter,29,Cofounder,Spoiler Alert,Social Entrepreneurs
Sixto Cancel,24,CEO,Think of Us,Social Entrepreneurs
Tsechu Dolma,24,Founder,Mountain Resiliency project,Social Entrepreneurs
Brit Gilmore,29,President,The Giving Keys,Social Entrepreneurs
Tina Hovsepian,29,Founder,Cardborigami,Social Entrepreneurs
John Lewandowski,26,Founder,Disease Diagnostic Group,Social Entrepreneurs
Quardean Lewis-Allen,29,Founder,Made in Brownsville,Social Entrepreneurs
Evan Lutz,24,Cofounder,Hungry Harvest,Social Entrepreneurs
Sara Minkara,27,Founder,Empowerment Through Integration,Social Entrepreneurs
Genevieve Nielsen,24,Cofounder,mRelief,Social Entrepreneurs
Daquan Oliver,24,Founder,WeThrive,Social Entrepreneurs
Liz Powers,28,Cofounder,ArtLifting,Social Entrepreneurs
Sam Pressler,24,Founder,Armed Services Arts Partnership (ASAP),Social Entrepreneurs
Teju Ravilochan,29,Cofounder,Uncharted (formerly Unreasonable Institute),Social Entrepreneurs
Ryan Ross,28,Program Director,Halcyon Incubator,Social Entrepreneurs
Michael Roytman,28,Cofounder,Dharma Platform,Social Entrepreneurs
Annie Ryu,26,Founder,The Jackfruit Company,Social Entrepreneurs
Rachel Sumekh,25,Founder,Swipe Out Hunger,Social Entrepreneurs
Galen Welsch,29,Cofounder,Jibu,Social Entrepreneurs
Andrew Barge,29,Content Development Manager,Twitter,Sports
Jr.,24,NFL,,Sports
Martellus Bennett,29,Tight End,New England Patriots,Sports
Mookie Betts,24,Right Fielder,Boston Red Sox,Sports
Simone Biles,19,Gymnast,Team USA,Sports
Elena Delle Donne,27,Shooting Guard,Chicago Sky,Sports
Draymond Green,26,Forward,Golden State Warriors,Sports
Javier Hernandez,28,Forward,Bayer Leverkusen,Sports
Kyrie Irving,24,Athlete,NBA,Sports
Patrick Kane,28,Right Wing,Chicago Blackhawks,Sports
Akshay Khanna,29,Vice President of Strategy,Philadelphia 76ers,Sports
Chloe Kim,16,Snowboarder,Team USA,Sports
Julia Landauer,25,Stock Car Driver,NASCAR,Sports
Sydney Leroux,26,Forward,FC Kansas City,Sports
Tatyana McFadden,27,Wheelchair Marathon Athlete,Team USA,Sports
Collin Meador,29,Investment Associate,San Francisco 49ers,Sports
Von Miller,27,Athlete,NFL,Sports
Katie Nolan,29,TV Host,Fox Sports West,Sports
Grant Norris-Jones,27,Director of Integrated Partnerships,FanDuel,Sports
Nneka Ogwumike,26,Power Forward,Los Angeles Sparks,Sports
Kate Pratt,28,Director of Marketing Partnerships and Team Sales,Madison Square Garden Company,Sports
Carey Price,29,Athlete,Hockey,Sports
Milos Raonic,26,Athlete,Tennis,Sports
Chris Sale,27,Pitcher,Boston Red Sox,Sports
Evan Shugerman,28,Sports Partnerships Manager,Facebook,Sports
Shakur Stevenson,19,Boxer,Team USA,Sports
Jake Stone,26,Director of Business Development,Omnigon,Sports
Nigel Sylvester,29,BMX Rider,BMX,Sports
Justin Zayat,24,Vice President,Zayat Stables,Sports
Phil Brady,23,Managing Partners,GoAhead Ventures,Venture Capital
Clancey Stahr,23,Managing Partners,GoAhead Ventures,Venture Capital
Steve Anastos,27,Principal,Bain Capital Ventures,Venture Capital
Lisa Barnett,27,Partner,Sherpa Foundry,Venture Capital
Logan Bartlett,29,Vice President,Battery Ventures,Venture Capital
Mackey Craven,28,Partner,OpenView Partners,Venture Capital
Jason Duboe,28,Principal,Chicago Ventures,Venture Capital
Jerrod Engelberg,28,Head of Venture Ops & Data Science,FundersClub,Venture Capital
Miles Grimshaw,25,Investor,Thrive Capital,Venture Capital
TJ Hennessy,27,Principal,Arena Ventures,Venture Capital
Mohammad Islam,27,Senior Associate,DFJ,Venture Capital
Nimi Katragadda,28,Principal,BoxGroup,Venture Capital
Abie Katz,26,Principal,August Capital,Venture Capital
Jocelyn Kinsey,26,Senior Associate,DFJ,Venture Capital
Alex Lim,28,Senior Associate,Institutional Venture Partners,Venture Capital
Michael Ma,29,General Partner,Liquid 2 Ventures,Venture Capital
Nimay Mehta,28,Partner,Lead Edge Capital,Venture Capital
John Melas-Kyriazi,27,Senior Associate,Spark Capital,Venture Capital
Ryan Melohn,28,Cofounder,Expansion Venture Capital,Venture Capital
Harley Miller,27,Vice President,Insight Venture Partners,Venture Capital
Bucky Moore,29,Principal,Costanoa Ventures,Venture Capital
Joshua Nussbaum,26,Principal,Compound,Venture Capital
Andrew Reed,26,Partner,Sequoia,Venture Capital
Caitlin Strandberg,28,Vice President,FirstMark,Venture Capital
Adam Struck,29,Founder,Struck Capital,Venture Capital
Phil Toronto,29,Partner,Vayner/RSE,Venture Capital
Anarghya Vardhana,28,Senior Associate,Maveron,Venture Capital
Joanne Yuan,28,Associate Partner,Cowboy Ventures,Venture Capital
Zhang Lu,28,Founding Partner,NewGen Capital,Venture Capital
Toby Zhang,28,Partner,CRCM Ventures,Venture Capital
Denée Benton,25,Actor,,Hollywood & Entertainment
Quinta Brunson,27,Development Partner,BuzzFeed Motion Pictures,Hollywood & Entertainment
Jessica Chou,26,Producer,,Hollywood & Entertainment
Kiersey Clemons,23,Actor,,Hollywood & Entertainment
Emory Cohen,26,Actor,,Hollywood & Entertainment
Tanya Cohen,28,Motion Picture Literary & Talent Agent,WME,Hollywood & Entertainment
RJ Cyler,21,Actor,,Hollywood & Entertainment
Cameron Dallas,22,Digital Star,,Hollywood & Entertainment
Hilary Duff,29,Actor,,Hollywood & Entertainment
Alden Ehrenreich,27,Actor,,Hollywood & Entertainment
Elle Fanning,18,Actor,,Hollywood & Entertainment
Elliot Fletcher,20,Actor,,Hollywood & Entertainment
Laura Gordon,29,Television Literary Agent,ICM Partners,Hollywood & Entertainment
Lucas Hedges,20,Actor,,Hollywood & Entertainment
Ryan Higa,26,Digital Star,,Hollywood & Entertainment
Jacquie Katz,29,Agent,CAA,Hollywood & Entertainment
Trevante Rhodes,26,Actor,,Hollywood & Entertainment
Charles Rogers,29,Director/Producer/Writer,,Hollywood & Entertainment
Tyler Oakley,27,Digital Star,,Hollywood & Entertainment
Lele Pons,20,Digital Star,,Hollywood & Entertainment
Oren Rosenbaum,27,Digital Media Agent,United Talent Agency,Hollywood & Entertainment
Ashton Sanders,21,Actor,,Hollywood & Entertainment
Margot Robbie,26,Actor,,Hollywood & Entertainment
Justice Smith,21,Actor,,Hollywood & Entertainment
Lakeith Stanfield,25,Actor,,Hollywood & Entertainment
Melissa Villaseñor,29,Comedian,,Hollywood & Entertainment
Mia Wasikowska,27,Actor,,Hollywood & Entertainment
Samira Wiley,29,Actor,,Hollywood & Entertainment
Krysty Wilson-Cairns,29,Writer,,Hollywood & Entertainment
Evan Rachel Wood,29,Actor,,Hollywood & Entertainment
