Name,Age,Title,Company,Category
Kieran Mathew,24,FOUNDER,AMPLIFY SOLUTIONS,Marketing & Advertising
Kyle Kuhns,27,FOUNDER,XX ARTISTS,Marketing & Advertising
Laurence Milstein,25,COFOUNDER,PRZM,Marketing & Advertising
Lu Li,29,GENERAL MANAGER OF GLOBAL STRATEGY,INDIEGOGO,Marketing & Advertising
Madison Utendahl,29,FOUNDER,UTENDAHL CREATIVE,Marketing & Advertising
Matthew Kalmans,27,,,Marketing & Advertising
Phillip Hui-Bon-Hoa,22,,,Marketing & Advertising
Pratham Mittal,29,,,Marketing & Advertising
Randy Rayess,29,COFOUNDERS,OUTGROW,Marketing & Advertising
Sacha Samotin,29,COFOUNDERS,APPLECART,Marketing & Advertising
Samantha Vazquez,29,FOUNDER,SV PRODUCTIONS,Marketing & Advertising
Sami Bernstein,25,CMO,KICKBACK,Marketing & Advertising
Talia Bender,28,PRESIDENT,THE FEMALE QUOTIENT,Marketing & Advertising
Thomas Ma,27,COFOUNDERS,SAPPHIRE APPS MEDIA,Marketing & Advertising
Wilbur You,29,FOUNDER,YOUTECH,Marketing & Advertising
Ada Yeo,29,COFOUNDER,SHUFFLE,Media
Adam Harris,29,STAFF WRITER,THE ATLANTIC,Media
Alexandre Elkrief,26,,,Media
Amanda McLoughlin,28,FOUNDER,MULTITUDE,Media
Ameer Al-Khatahtbeh,22,FOUNDER,MUSLIM,Media
Ashley Velez,29,JOURNALIST,,Media
Astead Herndon,27,NATIONAL POLITICS REPORTER,THE NEW YORK TIMES,Media
Brett Murphy,29,INVESTIGATIVE REPORTER,USA TODAY,Media
Carolyn Van Houten,29,PHOTOJOURNALIST,THE WASHINGTON POST,Media
Cecilia D'Anastasio,29,STAFF WRITER,WIRED,Media
Chanel Miller,28,AUTHOR,,Media
Chantal Rochelle,30,BRAND & CONTENT STRATEGIST,BUZZFEED,Media
Coleman Hughes,24,FELLOW,MANHATTAN INSTITUTE,Media
Dave Jorgenson,29,TIKTOK CREATOR,THE WASHINGTON POST,Media
Dylan Rhodes,28,COFOUNDERS,KNOWHERE,Media
Emily Baumgaertner,28,NATIONAL MEDICAL CORRESPONDENT,LOS ANGELES TIMES,Media
Hersh Patel,29,FOUNDER,HINDSIGHT,Media
Joanie Vasiliadis,29,"VICE PRESIDENT, DIGITAL CONTENT",TEGNA,Media
Molly Knox Ostertag,29,GRAPHIC NOVELIST,,Media
Morgan Jerkins,28,AUTHOR,,Media
Natasha Bertrand,28,NATIONAL SECURITY CORRESPONDENT,POLITICO,Media
Nathaniel Barling,26,,,Media
Neal Rothschild,29,"DIRECTOR, AUDIENCE & GROWTH",AXIOS,Media
Nick Chen,29,COFOUNDER,PICO,Media
Nyuol Lueth Tong,30,COFOUNDER,THE BARE LIFE REVIEW,Media
OMAR JIMENEZ,27,"National correspondent, CNN",,Media
PAMELA VALDES,26,"Cofounder, Beek.io",,Media
Patrice Caldwell,27,FOUNDER,PEOPLE OF COLOR IN PUBLISHING,Media
Rachel Scott,27,WHITE HOUSE CORRESPONDENT,ABC NEWS,Media
Raquel Willis,29,DIRECTOR OF COMMUNICATIONS,MS. FOUNDATION FOR WOMEN,Media
Sarah Maslin,28,BRAZIL BUREAU CHIEF,THE ECONOMIST,Media
AVA MAX,26,Musician–pop,,Music
Ashley Graver,29,HEAD OF CREATIVE ARTIST PARTNERSHIPS,SPOTIFY,Music
Aurielle Brooks,29,ATTORNEY,ARRINGTON & PHILLIPS,Music
Bea Miller,21,MUSICIAN - POP,,Music
Brent Faiyaz,25,MUSICIAN - R&B,,Music
Christopher Velez,25,MUSICIANS,CNCO,Music
Conan Gray,22,MUSICIAN - POP,,Music
Cynthia Parkhurst,29,FOUNDER,TEAMMATE,Music
DUMARKUS DAVIS,25,"Founder, Musicbuk",,Music
Doja Cat,25,MUSICIAN - R&B,,Music
Elliot Grainge,27,FOUNDER,10K PROJECTS,Music
Erick Brian Colon,19,,,Music
G Herbo,25,MUSICIAN - HIP-HOP,,Music
Gabby Barrett,20,MUSICIAN - COUNTRY,,Music
Gibson Hazard,24,FOUNDER,HAZARD STUDIOS,Music
Ingrid Andress,29,MUSICIAN - COUNTRY,,Music
Jahaan Sweet,27,PRODUCER,,Music
Joel Pimentel,21,,,Music
Julian Swirsky,26,SVP OF A&R,REPUBLIC RECORDS,Music
Justin Goldman,22,FOUNDER,JUSTGOLD RECORDINGS,Music
Lil Baby,26,MUSICIAN - HIP-HOP,,Music
Lillia Parsa,27,A&R DIRECTOR,UNIVERSAL MUSIC PUBLISHING GROUP,Music
London On Da Track,29,PRODUCER,,Music
Lydia Liebman,29,FOUNDER,LYDIA LIEBMAN PROMOTIONS,Music
Melanie Martinez,25,MUSICIAN - POP,,Music
Murda Beatz,26,PRODUCER,,Music
Olivia Rudensky,24,MARKETING & DIGITAL HEAD,MILEY CYRUS,Music
Polo G,21,MUSICIAN - HIP-HOP,,Music
RODDY RICCH,22,Musician–rap,“Investing in Compton just felt like my duty.”,Music
Richard Camacho,23,,,Music
Saweetie,26,MUSICIAN - HIP-HOP,,Music
Tate McRae,17,MUSICIAN - POP,FEATURED HONOREE,Music
William Robillard-Cole,28,FOUNDER,WRC MGMT,Music
Zabdiel DeJesus,23,,,Music
ANN MCFERRAN,27,"Cofounder, Glamnetic",,Retail & Ecommerce
Aaron Hsu,29,,,Retail & Ecommerce
Aaron Spivak,25,COFOUNDERS,HUSH BLANKETS,Retail & Ecommerce
Alex Lewkowict,23,,,Retail & Ecommerce
Allysa Dittmar,28,,,Retail & Ecommerce
Andrew Kamhi,27,COFOUNDER,SARDEL,Retail & Ecommerce
Ben Baltes,29,,,Retail & Ecommerce
Brandon Kim,27,,,Retail & Ecommerce
Brian Zatulove,25,COFOUNDERS,EMOTIVE,Retail & Ecommerce
CAMI TÉLLEZ,23,"Cofounder, Parade",,Retail & Ecommerce
Calvin Bohn,28,,,Retail & Ecommerce
Chai Mishra,26,FOUNDER,MOVE,Retail & Ecommerce
Clara Agnes Ault,26,,,Retail & Ecommerce
David Oates,27,COFOUNDERS,CURTSY,Retail & Ecommerce
Davis Clute,26,COFOUNDER,HICCAPOP,Retail & Ecommerce
Dylan Kim,26,,,Retail & Ecommerce
Eli Zauner,28,COFOUNDER,UNIVERSAL YUMS,Retail & Ecommerce
Elijah Allen,28,,,Retail & Ecommerce
Elliot Kim,26,COFOUNDERS,BREVIT&#275;,Retail & Ecommerce
Emily Stallings,27,,,Retail & Ecommerce
Inez Lam,26,COFOUNDERS,CLEARMASK,Retail & Ecommerce
Jamika Martin,24,FOUNDER,ROSEN SKINCARE,Retail & Ecommerce
Jenn Chin,29,COFOUNDERS,TOYBOX LABS,Retail & Ecommerce
Jordynn Wynn,29,COFOUNDERS,INH HAIR,Retail & Ecommerce
Kendall Glazer,29,,,Retail & Ecommerce
Libby Glazer,27,COFOUNDERS,STONEY CLOVER LANE,Retail & Ecommerce
Lindsey Carter,29,FOUNDER,SET ACTIVE,Retail & Ecommerce
Lior Ohayon,28,,,Retail & Ecommerce
Lulu Liang,28,CEO,LUXY HAIR,Retail & Ecommerce
Mark Stallings,24,COFOUNDERS,CASELY,Retail & Ecommerce
Massimiliano Tirocchi,28,COFOUNDER,SHAPERMINT,Retail & Ecommerce
Matt Michaelson,28,COFOUNDERS,SMALLS,Retail & Ecommerce
McKenzie Bauer,28,COFOUNDER,THREAD WALLETS,Retail & Ecommerce
Michael Martocci,25,FOUNDER,SWAGUP,Retail & Ecommerce
Mikaella Go,29,COFOUNDER,VESSI,Retail & Ecommerce
Nikita Kopotun,26,COFOUNDER,JUNIPER,Retail & Ecommerce
Rohan Shah,28,COFOUNDER,EXTEND,Retail & Ecommerce
Sam Lewkowict,25,COFOUNDERS,BLACK WOLF,Retail & Ecommerce
Sharon Pak,29,,,Retail & Ecommerce
Sib Mahapatra,29,,,Retail & Ecommerce
Verity Sylvester,29,COFOUNDERS,BRANCH METRICS,Retail & Ecommerce
Vijay Jeyapalan,29,,,Retail & Ecommerce
Vino Jeyapalan,29,COFOUNDERS,KABO,Retail & Ecommerce
William Ault,28,,,Retail & Ecommerce
Yelitsa Jean-Charles,26,FOUNDER,HEALTHY ROOTS DOLLS,Retail & Ecommerce
Zachary Wise,24,,,Retail & Ecommerce
Amanda Chen,28,PH.D. CANDIDATE,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Science
Amir Siraj,20,STUDENT,HARVARD UNIVERSITY,Science
Anhong Guo,28,ASSISTANT PROFESSOR,UNIVERSITY OF MICHIGAN,Science
Basem Al-Shayeb,27,PH.D. CANDIDATE,"UNIVERSITY OF CALIFORNIA, BERKELEY",Science
Brielle Ferguson,29,POSTDOCTORAL FELLOW,STANFORD UNIVERSITY,Science
CARL E. FIELDS,28,"Ph.D candidate, Michigan State University",,Science
Chanyeol Choi,29,PH.D. CANDIDATE,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Science
Cody Siciliano,29,ASSISTANT PROFESSOR,VANDERBILT UNIVERSITY,Science
Danqing Wang,28,POSTDOCTORAL FELLOW,"UNIVERSITY OF CALIFORNIA, BERKELEY",Science
Diyi Yang,29,ASSISTANT PROFESSOR,GEORGIA INSTITUTE OF TECHNOLOGY,Science
Earyn McGee,26,PH.D. CANDIDATE,UNIVERSITY OF ARIZONA,Science
Edward Twomey,29,ASSISTANT PROFESSOR,JOHNS HOPKINS UNIVERSITY,Science
Ernest Lee,29,INTERNAL MEDICINE RESIDENT,CEDARS-SINAI,Science
Gabi Fleury,29,CONSERVATION PARTNERSHIPS OFFICER,RAINFOREST TRUST,Science
Hannah Kerner,27,ASSISTANT RESEARCH PROFESSOR,UNIVERSITY OF MARYLAND,Science
JELENA NOTAROS,27,"Assistant professor, MIT",,Science
Julia Gonski,28,POSTDOCTORAL RESEARCHER,COLUMBIA UNIVERSITY,Science
Julian West,29,ASSISTANT PROFESSOR,RICE UNIVERSITY,Science
MADDIE HALL,28,"Cofounder, Living Carbon",,Science
Naia Butler-Craig,23,PH.D. CANDIDATE,GEORGIA INSTITUTE OF TECHNOLOGY,Science
Richard Ebright,28,M.D.-PH.D. CANDIDATE,HARVARD MEDICAL SCHOOL,Science
Suman Sherwani,27,SYSTEMS ENGINEER,UNIVERSITY OF IOWA,Science
Ubadah Sabbagh,27,PH.D. CANDIDATE,VIRGINIA TECH,Science
Vanessa Sanchez,27,PH.D. CANDIDATE,HARVARD UNIVERSITY,Science
Yayuan Liu,28,POSTDOCTORAL ASSOCIATE,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,Science
Yiran Yang,25,PH.D. CANDIDATE,CALIFORNIA INSTITUTE OF TECHNOLOGY,Science
Yuzhang Li,29,ASSISTANT PROFESSOR,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",Science
Zibo Chen,29,POSTDOCTORAL FELLOW,CALIFORNIA INSTITUTE OF TECHNOLOGY,Science
Adam Moelis,29,COFOUNDERS,YOTTA SAVINGS,Social Impact
Alex Sadhu,27,COFOUNDERS,BEAM IMPACT,Social Impact
Allen Kramer,29,COFOUNDER,MOBILIZE,Social Impact
Alyssa Musket,29,COFOUNDERS,SESH,Social Impact
Anne Solmssen,27,COFOUNDER,ETHENA,Social Impact
Athena Kan,22,,,Social Impact
Ben Christensen,25,,,Social Impact
Ben Doyle,27,,,Social Impact
Billy Lan,29,,,Social Impact
Brandon Wang,23,COFOUNDERS,LADDER,Social Impact
Brian Liou,29,COFOUNDERS,RALPH,Social Impact
Brian Wyrwas,29,COFOUNDERS,FINLESS FOODS,Social Impact
CLEMENTINE JACOBY,29,"Cofounder, Recidiviz",,Social Impact
Connor Schoen,22,,,Social Impact
Darius Baxter,27,COFOUNDER,GOODPROJECTS,Social Impact
David Silver,29,,,Social Impact
Devshi Mehrotra,23,COFOUNDERS,JUSTICETEXT,Social Impact
Fatoumata Fall,28,,,Social Impact
Francois Reihani,25,FOUNDER,LA LA LAND KIND CAFE,Social Impact
Gary Sheng,27,COFOUNDER,CIVICS UNPLUGGED,Social Impact
Joseph McMillin,29,FOUNDER,ATLAS ORGANICS,Social Impact
Leslie Jones-Dove,23,,,Social Impact
Lisa Kaplan,29,FOUNDER,ALETHEA GROUP,Social Impact
Lonnie Hackett,29,COFOUNDER,HEALTHY LEARNERS,Social Impact
Marisa Repka,28,COFOUNDERS,CAMBIUM CARBON,Social Impact
Melissa Roberts,29,FOUNDER,AMERICAN FLOOD COALITION,Social Impact
Michael Selden,29,,,Social Impact
Michelle Egger,28,COFOUNDER,BIOMILQ,Social Impact
Olivia Watkins,26,COFOUNDER,BLACK FARMER FUND,Social Impact
Phillip Aubrey,26,FOUNDER,YUNIT,Social Impact
Raby Gueye,26,FOUNDER,TEACH FOR SENEGAL,Social Impact
Ruben Flores-Martinez,29,FOUNDER,CASHDROP,Social Impact
Theo Hooker,24,,,Social Impact
Tony Liu,29,COFOUNDERS,JOBGET,Social Impact
Tony Shu,21,COFOUNDERS,BREAKTIME,Social Impact
Trisha Prabhu,20,FOUNDER,RETHINK,Social Impact
Vittoria Bergeron,29,,,Social Impact
Viveka Hulyalkar,28,,,Social Impact
William Toms,29,COFOUNDERS,REC PHILLY,Social Impact
Xavier Henderson,28,COFOUNDER,FOR OAK CLIFF,Social Impact
Addison Rae,20,TIKTOKER,,Social Media
Alexis Feacher,21,INSTAGRAMMER,,Social Media
Avani Gregg,18,TIKTOKER,,Social Media
Ben Huffman,29,,,Social Media
Charli D'Amelio,16,,,Social Media
Charlie Buffin,28,FOUNDER,SPARK MEDIA,Social Media
DAVID DOBRIK,24,TikToker,,Social Media
Dixie D'Amelio,19,TIKTOKERS,D'AMELIO FAMILY ENTERPRISES,Social Media
Elizabeth Davis,25,PRODUCT MANAGER,FACEBOOK,Social Media
Emma Chamberlain,19,CONTENT CREATOR,,Social Media
Erica Chen,26,EXECUTIVE COMMUNICATIONS,FACEBOOK,Social Media
Gajus Kuizinas,29,COFOUNDERS,CONTRA,Social Media
Gauri Rangrass,25,GROWTH STRATEGY SPECIALIST,TIKTOK,Social Media
Graham Gaylor,29,COFOUNDER,VRCHAT,Social Media
JALAIAH HARMON,15,Dancer,,Social Media
Jackie Candelaria,29,STRATEGIC PARTNERSHIPS,INSTAGRAM,Social Media
Jacob Moncrief,26,SENIOR VICE PRESIDENT,MYTHICAL ENTERTAINMENT,Social Media
Jacob Pace,22,FOUNDER,FLIGHTHOUSE,Social Media
Jarvis Johnson,28,YOUTUBER,FEATURED HONOREE,Social Media
Jenna Ross,28,PARTNERSHIPS MANAGER,TWITTER,Social Media
Joseph Albanese,29,COFOUNDER,STIR,Social Media
Justin Greenberg,28,AGENT,WME,Social Media
Katie Shade,24,PRODUCT MANAGER,FACEBOOK,Social Media
Loren Gray,18,TIKTOKER,,Social Media
Luca Repola,25,COFOUNDERS,ETERNAL,Social Media
MARQUES BROWNLEE,27,YouTuber,,Social Media
Manny Adler,28,MANAGER,SNAP,Social Media
Max Levine,28,COFOUNDER,AMP STUDIOS,Social Media
Michael Le,20,,,Social Media
Michael Uy,20,TIKTOKERS,SHLUV HOUSE,Social Media
Reggie James,25,,,Social Media
Spencer Polanco,28,TIKTOKER,,Social Media
A'ja Wilson,24,FORWARD,LAS VEGAS ACES,Sports
ANYA PACKER,29,"Executive director, National Women’s Hockey League Players Association",,Sports
Adrienne Cooper,25,FOUNDER,MOONLIGHT ROLLER,Sports
Amobi Okugo,29,FOUNDER,A FRUGAL ATHLETE,Sports
Arielle Chambers,29,PRODUCER,BLEACHER REPORT,Sports
BEN SIMMONS,24,"Point Guard, Philadelphia 76ers",,Sports
Batouly Camara,24,FOUNDER,WOMEN AND KIDS EMPOWERMENT,Sports
Brandon Copeland,29,LINEBACKER,NEW ENGLAND PATRIOTS,Sports
Brandon Rhodes,29,SENIOR DIRECTOR,OVERTIME,Sports
Cecil White,27,AGENT,WME SPORTS,Sports
Chiney Ogwumike,28,FORWARD,LOS ANGELES SPARKS,Sports
Chris Meade,28,,,Sports
Dan Soviero,25,FOUNDER,SIGNATURE ATHLETICS,Sports
Dave Spahn,29,AGENT,CAA SPORTS,Sports
DeAndre Hopkins,28,ATHLETE,NFL,Sports
Gregory Meade,26,COFOUNDERS,CROSSNET,Sports
IGOR KARLICIC,29,"Cofounder, Monarc",,Sports
Jarvis Sam III,29,"VICE PRESIDENT, GLOBAL D&I",NIKE,Sports
Jenna McNaney,28,PARTNERSHIPS LEAD,TIKTOK,Sports
Jordan Gruber,26,MANAGER OF ATHLETE PARTNERSHIPS,FACEBOOK,Sports
Khristina Williams,28,FOUNDER,GIRLS TALK SPORTS TV,Sports
Kyra Condie,24,ROCK CLIMBER,TEAM USA,Sports
Madeleine Orr,27,FOUNDER,THE SPORT ECOLOGY GROUP,Sports
Malika Andrews,25,REPORTER,ESPN,Sports
Matt Lynch,29,BASKETBALL COACH,"UNIVERSITY OF NORTH CAROLINA, WILMINGTON",Sports
Melcolm Ruffin,29,HEAD OF ATHLETE CONTENT STRATEGY,CAA SPORTS,Sports
Michael Delpapa,26,,,Sports
Natasha Cloud,28,GUARD,WASHINGTON MYSTICS,Sports
Rachel Luba,28,FOUNDER,LUBA SPORTS,Sports
Rashida Gayle,29,FOUNDER,TWENTY SIX MARKETING AGENCY,Sports
Shams Charania,26,REPORTER,THE ATHLETIC,Sports
Zac Hiller,29,FOUNDER,LOYALTY ABOVE ALL,Sports
Amanda Robson,28,PRINCIPAL,COWBOY VENTURES,Venture Capital
Anna Whiteman,29,VICE PRESIDENT,COEFFICIENT CAPITAL,Venture Capital
Charles Yu,26,PRINCIPAL,BLING CAPITAL,Venture Capital
Eric Campbell,29,PARTNER,VALUE INVESTMENT GROUP,Venture Capital
Greg Rosen,28,PARTNER,BOXGROUP,Venture Capital
Jackson Cummings,28,INVESTOR,SALESFORCE VENTURES,Venture Capital
Jason Kong,27,INVESTOR,IVP,Venture Capital
John Luttig,25,PRINCIPAL,FOUNDERS FUND,Venture Capital
Jonathan Rosenbaum,29,VICE PRESIDENT,INSIGHT PARTNERS,Venture Capital
Justin Da Rosa,28,VICE PRESIDENT,BATTERY VENTURES,Venture Capital
Kamil Saeid,29,PRINCIPAL,RIDGE VENTURES,Venture Capital
Lily Huang,28,PRINCIPAL,NEA,Venture Capital
MAYA HORGAN FAMODU,29,"Founder, Ingressive Capital",,Venture Capital
Mary D'Onofrio,28,VICE PRESIDENT,BESSEMER VENTURE PARTNERS,Venture Capital
Molly Alter,27,PRINCIPAL,INDEX VENTURES,Venture Capital
Nnamdi Iregbulem,29,PARTNER,LIGHTSPEED VENTURE PARTNERS,Venture Capital
Olivia Benjamin,28,,,Venture Capital
Patrick Backhouse,28,PARTNER,GREENOAKS CAPITAL,Venture Capital
Patrick Finnegan,24,MANAGING PARTNER,INTUITION CAPITAL,Venture Capital
Solomon Hailu,27,VICE PRESIDENT,MARCH CAPITAL,Venture Capital
Sonya Huang,28,PARTNER,SEQUOIA,Venture Capital
Soona Amhaz,27,FOUNDING PARTNER,VOLT CAPITAL,Venture Capital
Spencer Foust,28,PRINCIPAL,SOZO VENTURES,Venture Capital
Sumeet Gajri,29,MANAGING PARTNER,ORIGINAL CAPITAL,Venture Capital
Taylor Gilland,29,INVESTOR,DRAGONEER INVESTMENT GROUP,Venture Capital
Terri Burns,26,PARTNER,GV,Venture Capital
Victor Chen,29,VICE PRESIDENT,CAPITALG,Venture Capital
Vivek Ramaswami,29,PRINCIPAL,REDPOINT VENTURES,Venture Capital
Zach Goldstein,28,PARTNERS,OPERATOR PARTNERS,Venture Capital
